time,cluster,msg_size,smoothed_rtt
16634.15,nancy,10000000,12.9814825
17156.578,nancy,10000000,13.19774
17682.14,nancy,10000000,12.0325165
18037.092,nancy,10000000,13.814942
18569.426,nancy,10000000,12.925083
18924.377,nancy,10000000,13.00666
19457.463,nancy,10000000,13.786901
19808.086,nancy,10000000,12.738866
20160.93,nancy,10000000,13.648174
20686.018,nancy,10000000,12.198272
20876.52,nancy,10000000,12.153986
20905.168,nancy,10000000,12.412513
20987.03,nancy,10000000,12.346108
21042.877,nancy,10000000,12.213196
21100.248,nancy,10000000,12.385273
21127.232,nancy,10000000,12.116968
21190.264,nancy,10000000,12.124911
47.079323,nancy,10000000,33.945496
59.881493,nancy,10000000,12.282135
72.12782,nancy,10000000,12.161427
84.509155,nancy,10000000,12.232637
5980.8184,nancy,10000000,12.460153
7185.739,nancy,10000000,12.177268
8024.331,nancy,10000000,13.48621
8927.468,nancy,10000000,12.044171
9513.216,nancy,10000000,12.147756
10261.285,nancy,10000000,13.034142
10786.713,nancy,10000000,12.313944
11343.61,nancy,10000000,12.179319
12076.232,nancy,10000000,12.462173
12528.94,nancy,10000000,12.096574
13148.519,nancy,10000000,12.204349
13623.938,nancy,10000000,12.094564
14271.381,nancy,10000000,12.356235
14766.39,nancy,10000000,12.330944
15268.004,nancy,10000000,12.423517
15777.28,nancy,10000000,12.08814
16291.322,nancy,10000000,12.1955805
16810.918,nancy,10000000,12.183851
17334.566,nancy,10000000,12.131967
17686.809,nancy,10000000,12.311739
18216.672,nancy,10000000,12.153255
18573.863,nancy,10000000,13.160049
19105.916,nancy,10000000,12.624971
19460.549,nancy,10000000,12.673066
19988.842,nancy,10000000,12.539786
20339.965,nancy,10000000,12.351599
20690.38,nancy,10000000,11.983684
20881.352,nancy,10000000,12.174261
20936.244,nancy,10000000,12.122012
20991.955,nancy,10000000,12.085905
21047.488,nancy,10000000,12.359332
21105.012,nancy,10000000,12.344596
21161.178,nancy,10000000,12.040302
48.96234,nancy,10000000,35.94895
62.063335,nancy,10000000,12.331004
74.68096,nancy,10000000,12.344693
87.04624,nancy,10000000,12.22002
5985.1943,nancy,10000000,12.628535
7190.2334,nancy,10000000,12.472018
8027.3228,nancy,10000000,12.26584
8931.751,nancy,10000000,12.132305
9517.378,nancy,10000000,12.225382
10264.754,nancy,10000000,12.307883
10790.965,nancy,10000000,12.352669
11347.779,nancy,10000000,12.1430025
11932.825,nancy,10000000,12.757798
12533.086,nancy,10000000,12.103969
13152.88,nancy,10000000,12.260764
13628.541,nancy,10000000,12.494985
14275.258,nancy,10000000,12.031767
14771.53,nancy,10000000,13.269313
15272.136,nancy,10000000,12.381091
15781.681,nancy,10000000,12.256561
16295.858,nancy,10000000,12.391134
16814.887,nancy,10000000,12.131685
17339.115,nancy,10000000,12.261432
17691.135,nancy,10000000,12.397071
18221.752,nancy,10000000,12.617019
18753.521,nancy,10000000,12.323069
19110.32,nancy,10000000,12.819291
19639.67,nancy,10000000,12.441849
19993.184,nancy,10000000,12.725144
20343.934,nancy,10000000,12.177064
20694.908,nancy,10000000,12.322466
20885.98,nancy,10000000,12.666383
20940.291,nancy,10000000,12.016861
20996.162,nancy,10000000,12.168955
21051.404,nancy,10000000,12.068583
21108.434,nancy,10000000,12.0416975
21165.338,nancy,10000000,12.14945
36.047184,lyon,10000000,18.404709
53.900856,lyon,10000000,17.538511
71.52814,lyon,10000000,17.521675
89.0845,lyon,10000000,17.427086
5843.2935,lyon,10000000,17.83017
7048.086,lyon,10000000,17.631414
7885.753,lyon,10000000,17.738008
8677.704,lyon,10000000,17.407791
9375.497,lyon,10000000,17.421612
10123.367,lyon,10000000,18.194529
10783.964,lyon,10000000,17.444468
11496.194,lyon,10000000,17.743858
12087.653,lyon,10000000,17.374386
12699.344,lyon,10000000,17.264765
13168.457,lyon,10000000,17.326656
13807.6455,lyon,10000000,17.322485
14298.496,lyon,10000000,17.890617
14962.888,lyon,10000000,17.671387
15469.768,lyon,10000000,17.251505
15982.054,lyon,10000000,17.166311
16499.3,lyon,10000000,17.303473
17022.473,lyon,10000000,17.87361
17373.53,lyon,10000000,18.528973
17901.914,lyon,10000000,18.151663
18434.809,lyon,10000000,17.986877
18790.982,lyon,10000000,18.211195
19145.422,lyon,10000000,17.609724
19673.715,lyon,10000000,17.188812
20028.006,lyon,10000000,19.408424
20551.955,lyon,10000000,17.260612
20742.838,lyon,10000000,17.4571
20797.904,lyon,10000000,17.320473
20853.502,lyon,10000000,17.114042
20911.033,lyon,10000000,18.569494
20966.973,lyon,10000000,17.391848
21023.781,lyon,10000000,18.35169
36.067497,lyon,10000000,18.407145
53.980713,lyon,10000000,17.5244
71.58522,lyon,10000000,17.414425
89.03885,lyon,10000000,17.39124
5848.7656,lyon,10000000,17.604984
7053.744,lyon,10000000,17.537027
7891.5386,lyon,10000000,17.657316
8795.266,lyon,10000000,17.521873
9501.458,lyon,10000000,17.400484
10257.603,lyon,10000000,17.233902
10789.683,lyon,10000000,17.543615
11501.319,lyon,10000000,17.257019
12093.354,lyon,10000000,17.449566
12704.995,lyon,10000000,17.292992
13332.337,lyon,10000000,17.182457
13814.523,lyon,10000000,18.37551
14303.74,lyon,10000000,17.520552
14968.183,lyon,10000000,17.593895
15475.268,lyon,10000000,17.194956
15987.442,lyon,10000000,17.261326
16504.885,lyon,10000000,17.266804
17027.13,lyon,10000000,17.200241
17553.879,lyon,10000000,17.199339
17906.523,lyon,10000000,17.361263
18439.166,lyon,10000000,17.149065
18796.879,lyon,10000000,18.37037
19152.777,lyon,10000000,19.274147
19679.316,lyon,10000000,17.151361
20031.71,lyon,10000000,17.514828
20557.494,lyon,10000000,17.427164
20747.988,lyon,10000000,17.1527
20803.197,lyon,10000000,17.218012
20859.22,lyon,10000000,17.114666
20916.496,lyon,10000000,18.368036
20972.178,lyon,10000000,17.097275
21029.69,lyon,10000000,18.618269
35.965656,lyon,10000000,18.372776
53.776146,lyon,10000000,17.505144
71.35942,lyon,10000000,17.342855
88.9294,lyon,10000000,17.501875
5854.1997,lyon,10000000,17.870857
7059.059,lyon,10000000,17.747396
7896.3154,lyon,10000000,17.439547
8688.749,lyon,10000000,17.560028
9387.167,lyon,10000000,18.27478
10134.221,lyon,10000000,18.213026
10794.505,lyon,10000000,17.274893
11360.343,lyon,10000000,17.500994
11949.36,lyon,10000000,17.59995
12556.357,lyon,10000000,18.065304
13179.335,lyon,10000000,17.335802
13818.534,lyon,10000000,17.223637
14308.459,lyon,10000000,17.243494
14640.494,lyon,10000000,18.643862
15144.871,lyon,10000000,17.43388
15821.21,lyon,10000000,17.177929
16163.883,lyon,10000000,17.27226
16683.783,lyon,10000000,17.471102
17207.92,lyon,10000000,17.261538
17735.588,lyon,10000000,17.293713
18090.506,lyon,10000000,18.303923
18623.4,lyon,10000000,17.663998
19155.662,lyon,10000000,17.409388
19508.354,lyon,10000000,17.49649
19860.838,lyon,10000000,17.373558
20220.334,lyon,10000000,17.14796
20723.814,lyon,10000000,17.248539
20755.348,lyon,10000000,18.471666
20808.83,lyon,10000000,17.057995
20864.707,lyon,10000000,17.445812
20922.865,lyon,10000000,19.636269
21004.135,lyon,10000000,17.272404
21060.549,lyon,10000000,17.07994
36.03944,lyon,10000000,18.35609
54.075253,lyon,10000000,17.548294
