time,run_index,msg_size,cwnd
10046.862,4,10000000,73845
10170.29,4,10000000,75195
10306.246,4,10000000,76545
10564.229,4,10000000,77895
10688.57,4,10000000,79245
10828.723,4,10000000,80595
11093.092,4,10000000,81945
11220.217,4,10000000,83295
11362.811,4,10000000,84645
11634.409,4,10000000,85995
11765.28,4,10000000,87345
11909.124,4,10000000,88695
12184.702,4,10000000,90045
12317.284,4,10000000,91395
12463.983,4,10000000,92745
12743.705,4,10000000,94095
12878.606,4,10000000,95445
13029.196,4,10000000,96795
13313.36,4,10000000,98145
13450.889,4,10000000,99495
13603.874,4,10000000,100845
13893.265,4,10000000,102195
14032.324,4,10000000,103545
14187.995,4,10000000,104895
14482.969,4,10000000,106245
14624.408,4,10000000,107595
14779.97,4,10000000,108945
15079.379,4,10000000,110295
15221.965,4,10000000,111645
15380.292,4,10000000,112995
15679.676,4,10000000,114345
15823.698,4,10000000,115695
15981.426,4,10000000,117045
16281.763,4,10000000,118395
16426.764,4,10000000,119745
16587.531,4,10000000,121095
16904.773,4,10000000,122445
17218.72,4,10000000,123795
17533.041,4,10000000,125145
18009.918,4,10000000,87601
23068.617,4,10000000,125145
23639.191,4,10000000,126495
23696.031,4,10000000,129195
23814.354,4,10000000,130545
3310.3293,5,10000000,14850
3339.8484,5,10000000,10395
3455.7085,5,10000000,11745
3555.3162,5,10000000,13095
3687.6755,5,10000000,14445
3809.7913,5,10000000,15795
3844.55,5,10000000,17145
3883.541,5,10000000,18495
3923.7605,5,10000000,19845
3965.7874,5,10000000,21195
4009.6035,5,10000000,22545
4055.2988,5,10000000,23895
4102.401,5,10000000,25245
4151.182,5,10000000,26595
4202.1714,5,10000000,27945
4255.0483,5,10000000,29295
4360.702,5,10000000,30645
4419.349,5,10000000,31995
4481.2603,5,10000000,33345
4543.018,5,10000000,34695
4602.5156,5,10000000,36045
4663.525,5,10000000,37395
4726.011,5,10000000,38745
4789.0596,5,10000000,40095
4854.109,5,10000000,41445
4919.968,5,10000000,42795
4987.567,5,10000000,44145
5055.9795,5,10000000,45495
5125.4404,5,10000000,46845
5196.617,5,10000000,48195
5268.9067,5,10000000,49545
5342.743,5,10000000,50895
5417.771,5,10000000,52245
5494.148,5,10000000,53595
5571.705,5,10000000,54945
5650.576,5,10000000,56295
5731.041,5,10000000,57645
5812.7183,5,10000000,58995
5894.9995,5,10000000,60345
5979.2676,5,10000000,61695
6070.93,5,10000000,63045
6202.609,5,10000000,64395
6292.507,5,10000000,65745
6382.4204,5,10000000,67095
6473.389,5,10000000,68445
6569.485,5,10000000,69795
6670.4844,5,10000000,71145
6773.0923,5,10000000,72495
6877.967,5,10000000,73845
6983.3145,5,10000000,75195
7089.8955,5,10000000,76545
7197.9033,5,10000000,77895
7306.611,5,10000000,79245
7416.6846,5,10000000,80595
7527.4004,5,10000000,81945
7639.888,5,10000000,83295
7753.213,5,10000000,84645
7867.9805,5,10000000,85995
7983.624,5,10000000,87345
8100.135,5,10000000,88695
8217.652,5,10000000,90045
8454.127,5,10000000,91395
8574.451,5,10000000,92745
8695.549,5,10000000,94095
8818.198,5,10000000,95445
9049.594,5,10000000,96795
9166.792,5,10000000,98145
9291.928,5,10000000,99495
9417.848,5,10000000,100845
9544.988,5,10000000,102195
9672.478,5,10000000,103545
9801.054,5,10000000,104895
9929.803,5,10000000,106245
10059.987,5,10000000,107595
10189.274,5,10000000,108945
10322.12,5,10000000,110295
10453.4375,5,10000000,111645
10586.51,5,10000000,112995
10719.368,5,10000000,114345
10852.55,5,10000000,115695
10987.497,5,10000000,117045
11123.98,5,10000000,118395
11379.262,5,10000000,119745
11507.7705,5,10000000,121095
11645.889,5,10000000,122445
11935.421,5,10000000,123795
12065.106,5,10000000,125145
12205.954,5,10000000,126495
12465.903,5,10000000,127845
12597.145,5,10000000,129195
12739.565,5,10000000,130545
13007.721,5,10000000,131895
13139.303,5,10000000,133245
13285.309,5,10000000,134595
13559.891,5,10000000,135945
13691.902,5,10000000,137295
13963.74,5,10000000,138645
14089.688,5,10000000,139995
14228.217,5,10000000,141345
14485.473,5,10000000,142695
14610.894,5,10000000,144045
14748.676,5,10000000,145395
15005.012,5,10000000,146745
15131.034,5,10000000,148095
15269.208,5,10000000,149445
15524.897,5,10000000,150795
15650.649,5,10000000,152145
15778.532,5,10000000,153495
15844.56,5,10000000,154845
15910.502,5,10000000,156195
15974.446,5,10000000,157545
16040.968,5,10000000,158895
16108.555,5,10000000,160245
16173.468,5,10000000,161595
16241.701,5,10000000,162945
16307.867,5,10000000,164295
16374.306,5,10000000,165645
16444.346,5,10000000,166995
3288.5613,6,10000000,14850
3320.2356,6,10000000,10395
3394.3816,6,10000000,11745
3482.5596,6,10000000,13095
3574.3718,6,10000000,14445
3681.155,6,10000000,15795
3716.4146,6,10000000,17145
3783.6494,6,10000000,18495
3846.6746,6,10000000,19845
3911.712,6,10000000,21195
3946.922,6,10000000,22545
3987.1448,6,10000000,23895
4028.3184,6,10000000,25245
4070.969,6,10000000,26595
4115.849,6,10000000,27945
4162.005,6,10000000,29295
4207.923,6,10000000,30645
4255.4077,6,10000000,31995
4305.0435,6,10000000,33345
4415.689,6,10000000,34695
4464.3438,6,10000000,36045
4522.3574,6,10000000,37395
4631.2764,6,10000000,38745
4686.295,6,10000000,40095
4745.8994,6,10000000,41445
4858.021,6,10000000,42795
4914.9136,6,10000000,44145
4978.78,6,10000000,45495
5101.391,6,10000000,46845
5162.1025,6,10000000,48195
5231.0703,6,10000000,49545
5359.3,6,10000000,50895
5423.1973,6,10000000,52245
5494.9883,6,10000000,53595
5632.715,6,10000000,54945
5700.212,6,10000000,56295
5778.043,6,10000000,57645
5921.4824,6,10000000,58995
5991.9146,6,10000000,60345
6072.398,6,10000000,61695
6223.9795,6,10000000,63045
6298.347,6,10000000,64395
6382.532,6,10000000,65745
6543.9634,6,10000000,67095
6621.5312,6,10000000,68445
6716.263,6,10000000,69795
6841.957,6,10000000,71145
6940.582,6,10000000,72495
7127.486,6,10000000,73845
