msg_size,run_index,direction,path,cluster,t_ms,bytes,packets
10000000,2,received,uc,nantes,13010.0,44,1
10000000,2,received,uc,nantes,13020.0,3488,79
10000000,2,received,uc,nantes,13030.0,1193,27
10000000,2,received,uc,nantes,13040.0,842,19
10000000,2,received,uc,nantes,13050.0,934,21
10000000,2,received,uc,nantes,13080.0,795,18
10000000,2,received,uc,nantes,13090.0,4019,91
10000000,2,received,uc,nantes,13100.0,1552,35
10000000,2,received,uc,nantes,13110.0,487,11
10000000,2,received,uc,nantes,13150.0,1939,44
10000000,2,received,uc,nantes,13160.0,1197,27
10000000,2,received,uc,nantes,13170.0,3631,82
10000000,2,received,uc,nantes,13180.0,266,6
10000000,2,received,uc,nantes,13220.0,2740,62
10000000,2,received,uc,nantes,13230.0,2346,53
10000000,2,received,uc,nantes,13240.0,1944,44
10000000,2,received,uc,nantes,13250.0,44,1
10000000,2,received,uc,nantes,13260.0,44,1
10000000,2,received,uc,nantes,13280.0,1587,36
10000000,2,received,uc,nantes,13290.0,2739,62
10000000,2,received,uc,nantes,13300.0,1199,27
10000000,2,received,uc,nantes,13310.0,1464,33
10000000,2,received,uc,nantes,13320.0,89,2
10000000,2,received,uc,nantes,13350.0,44,1
10000000,2,received,uc,nantes,13360.0,5352,121
10000000,2,received,uc,nantes,13370.0,2345,53
10000000,2,received,uc,nantes,13380.0,89,2
10000000,2,received,uc,nantes,13420.0,1681,38
10000000,2,received,uc,nantes,13430.0,3140,71
10000000,2,received,uc,nantes,13440.0,1902,43
10000000,2,received,uc,nantes,13450.0,222,5
10000000,2,received,uc,nantes,13460.0,44,1
10000000,2,received,uc,nantes,13490.0,2519,57
10000000,2,received,uc,nantes,13500.0,4332,98
10000000,2,received,uc,nantes,13510.0,711,16
10000000,2,received,uc,nantes,13520.0,90,2
10000000,2,received,uc,nantes,13550.0,968,22
10000000,2,received,uc,nantes,13560.0,1100,25
10000000,2,received,uc,rennes,-1740.0,2846,4
10000000,2,received,uc,rennes,-1730.0,2846,4
10000000,2,received,uc,rennes,-1720.0,732,1
10000000,2,received,uc,rennes,-1710.0,732,1
10000000,2,received,uc,rennes,-1700.0,11384,16
10000000,2,received,uc,rennes,-1690.0,194,2
10000000,2,received,uc,rennes,-1680.0,8620,12
10000000,2,received,uc,rennes,-1670.0,86,2
10000000,2,received,uc,rennes,-1660.0,7447,13
10000000,2,received,uc,rennes,-1650.0,14327,21
10000000,2,received,uc,rennes,-1640.0,1787,7
10000000,2,received,uc,rennes,-1630.0,3703,6
10000000,2,received,uc,rennes,-1620.0,280,4
10000000,2,received,uc,rennes,-1610.0,485,5
10000000,2,received,uc,rennes,-1600.0,43,1
10000000,2,received,uc,rennes,-1590.0,258,6
10000000,2,received,uc,rennes,-1320.0,5692,8
10000000,2,received,uc,rennes,-1310.0,5692,8
10000000,2,received,uc,rennes,-1300.0,8356,11
10000000,2,received,uc,rennes,-1290.0,14494,21
10000000,2,received,uc,rennes,-1280.0,15888,24
10000000,2,received,uc,rennes,-1270.0,20833,30
10000000,2,received,uc,rennes,-1260.0,15421,26
10000000,2,received,uc,rennes,-1250.0,4823,11
10000000,2,received,uc,rennes,-1240.0,14851,27
10000000,2,received,uc,rennes,-1230.0,20654,38
10000000,2,received,uc,rennes,-1220.0,5764,17
10000000,2,received,uc,rennes,-1210.0,38652,59
10000000,2,received,uc,rennes,-1200.0,10636,23
10000000,2,received,uc,rennes,-1190.0,12503,25
10000000,2,received,uc,rennes,-1180.0,11552,18
10000000,2,received,uc,rennes,-1170.0,7878,29
10000000,2,received,uc,rennes,-1160.0,5430,11
10000000,2,received,uc,rennes,-1150.0,2088,14
10000000,2,received,uc,rennes,-1140.0,1141,8
10000000,2,received,uc,rennes,-1130.0,377,5
10000000,2,received,uc,rennes,-1120.0,183,3
10000000,2,received,uc,rennes,-1110.0,86,2
10000000,2,received,uc,rennes,-1100.0,86,2
10000000,2,received,uc,rennes,30.0,214032,168
10000000,2,received,uc,rennes,40.0,252252,198
10000000,2,received,uc,rennes,50.0,6370,5
10000000,2,received,uc,rennes,240.0,43,1
10000000,2,received,uc,rennes,250.0,258,6
10000000,2,received,uc,rennes,290.0,1075,25
10000000,2,received,uc,rennes,340.0,1849,43
10000000,2,received,uc,rennes,500.0,43,1
10000000,2,received,uc,rennes,560.0,215,5
10000000,2,received,uc,rennes,620.0,1290,30
10000000,2,received,uc,rennes,660.0,1463,34
10000000,2,received,uc,rennes,730.0,216,5
10000000,2,received,uc,rennes,770.0,176,4
10000000,2,received,uc,rennes,810.0,264,6
10000000,2,received,uc,rennes,850.0,616,14
10000000,2,received,uc,rennes,860.0,1277,29
10000000,2,received,uc,rennes,900.0,880,20
10000000,2,received,uc,rennes,950.0,220,5
10000000,2,received,uc,rennes,990.0,484,11
10000000,2,received,uc,rennes,1000.0,176,4
10000000,2,received,uc,rennes,1040.0,2025,46
10000000,2,received,uc,rennes,1050.0,44,1
10000000,2,received,uc,rennes,1090.0,484,11
10000000,2,received,uc,rennes,1160.0,88,2
10000000,2,received,uc,rennes,1180.0,3600,75
10000000,2,received,uc,rennes,1200.0,572,13
10000000,2,received,uc,rennes,1250.0,2068,47
10000000,2,received,uc,rennes,1300.0,396,9
10000000,2,received,uc,rennes,1310.0,308,7
10000000,2,received,uc,rennes,1410.0,440,10
10000000,2,received,uc,rennes,1420.0,308,7
10000000,2,received,uc,rennes,1470.0,2025,46
10000000,2,received,uc,rennes,1530.0,748,17
10000000,2,received,uc,rennes,1590.0,1320,30
10000000,2,received,uc,rennes,1650.0,1672,38
10000000,2,received,uc,rennes,1760.0,88,2
10000000,2,received,uc,rennes,1770.0,836,19
10000000,2,received,uc,rennes,1830.0,1892,43
10000000,2,received,uc,rennes,1840.0,132,3
10000000,2,received,uc,rennes,1900.0,880,20
10000000,2,received,uc,rennes,2030.0,1848,42
10000000,2,received,uc,rennes,2090.0,1144,26
10000000,2,received,uc,rennes,2100.0,352,8
10000000,2,received,uc,rennes,2160.0,440,10
10000000,2,received,uc,rennes,2170.0,1012,23
10000000,2,received,uc,rennes,2240.0,1804,41
10000000,2,received,uc,rennes,2370.0,748,17
10000000,2,received,uc,rennes,2380.0,836,19
10000000,2,received,uc,rennes,2440.0,44,1
10000000,2,received,uc,rennes,2450.0,1584,36
10000000,2,received,uc,rennes,2520.0,1760,40
10000000,2,received,uc,rennes,2670.0,1584,36
10000000,2,received,uc,rennes,2720.0,4725,75
10000000,2,received,uc,rennes,2740.0,2024,46
10000000,2,received,uc,rennes,2820.0,1320,30
10000000,2,received,uc,rennes,2830.0,176,4
10000000,2,received,uc,rennes,2980.0,2200,50
10000000,2,received,uc,rennes,3050.0,1320,30
10000000,2,received,uc,rennes,3130.0,968,22
10000000,2,received,uc,rennes,3140.0,1320,30
10000000,2,received,uc,rennes,3190.0,44,1
10000000,2,received,uc,rennes,3200.0,44,1
10000000,2,received,uc,rennes,3300.0,1716,39
10000000,2,received,uc,rennes,3390.0,1804,41
10000000,2,received,uc,rennes,3400.0,440,10
10000000,2,received,uc,rennes,3510.0,1848,42
10000000,2,received,uc,rennes,3520.0,132,3
10000000,2,received,uc,rennes,3530.0,44,1
10000000,2,received,uc,rennes,3610.0,924,21
10000000,2,received,uc,rennes,3620.0,660,15
10000000,2,received,uc,rennes,3680.0,88,2
10000000,2,received,uc,rennes,3800.0,2156,49
10000000,2,received,uc,rennes,3890.0,1144,26
10000000,2,received,uc,rennes,3900.0,836,19
10000000,2,received,uc,rennes,3990.0,2195,49
10000000,2,received,uc,rennes,4060.0,44,1
10000000,2,received,uc,rennes,4180.0,1760,40
10000000,2,received,uc,rennes,4190.0,352,8
10000000,2,received,uc,rennes,4280.0,2666,60
10000000,2,received,uc,rennes,4300.0,44,1
10000000,2,received,uc,rennes,4380.0,968,22
10000000,2,received,uc,rennes,4390.0,1082,24
10000000,2,received,uc,rennes,4580.0,981,22
10000000,2,received,uc,rennes,4590.0,1434,32
10000000,2,received,uc,rennes,4690.0,2151,48
10000000,2,received,uc,rennes,4700.0,453,10
10000000,2,received,uc,rennes,4790.0,2415,54
10000000,2,received,uc,rennes,4900.0,1688,36
10000000,2,received,uc,rennes,4910.0,862,19
10000000,2,received,uc,rennes,5010.0,2263,47
10000000,2,received,uc,rennes,5020.0,233,5
10000000,2,received,uc,rennes,5090.0,44,1
10000000,2,received,uc,rennes,5210.0,2053,44
10000000,2,received,uc,rennes,5220.0,932,20
10000000,2,received,uc,rennes,5330.0,875,19
10000000,2,received,uc,rennes,5340.0,1887,42
10000000,2,received,uc,rennes,5350.0,132,3
10000000,2,received,uc,rennes,5430.0,2555,56
10000000,2,received,uc,rennes,5440.0,277,6
10000000,2,received,uc,rennes,5510.0,88,2
10000000,2,received,uc,rennes,5640.0,1742,39
10000000,2,received,uc,rennes,5650.0,1012,23
10000000,2,received,uc,rennes,5750.0,2578,58
10000000,2,received,uc,rennes,5760.0,44,1
10000000,2,received,uc,rennes,5870.0,2860,65
10000000,2,received,uc,rennes,6080.0,3036,69
10000000,2,received,uc,rennes,6190.0,2068,47
10000000,2,received,uc,rennes,6200.0,616,14
10000000,2,received,uc,rennes,6310.0,1188,27
10000000,2,received,uc,rennes,6320.0,1628,37
10000000,2,received,uc,rennes,6400.0,88,2
10000000,2,received,uc,rennes,6530.0,1188,27
10000000,2,received,uc,rennes,6540.0,1672,38
10000000,2,received,uc,rennes,6640.0,1892,43
10000000,2,received,uc,rennes,6650.0,1012,23
10000000,2,received,uc,rennes,6770.0,1364,31
10000000,2,received,uc,rennes,6780.0,1848,42
10000000,2,received,uc,rennes,6850.0,88,2
10000000,2,received,uc,rennes,6990.0,484,11
10000000,2,received,uc,rennes,7000.0,2873,65
10000000,2,received,uc,rennes,7110.0,2157,49
10000000,2,received,uc,rennes,7120.0,880,20
10000000,2,received,uc,rennes,7230.0,1276,29
10000000,2,received,uc,rennes,7240.0,1629,37
10000000,2,received,uc,rennes,7260.0,44,1
10000000,2,received,uc,rennes,7320.0,44,1
10000000,2,received,uc,rennes,7460.0,352,8
10000000,2,received,uc,rennes,7470.0,2948,67
10000000,2,received,uc,rennes,7480.0,44,1
10000000,2,received,uc,rennes,7580.0,88,2
10000000,2,received,uc,rennes,7590.0,1188,27
10000000,2,received,uc,rennes,7600.0,1936,44
10000000,2,received,uc,rennes,7710.0,3434,78
10000000,2,received,uc,rennes,7720.0,176,4
10000000,2,received,uc,rennes,7950.0,1717,39
10000000,2,received,uc,rennes,7960.0,1100,25
10000000,2,received,uc,rennes,8060.0,308,7
10000000,2,received,uc,rennes,8070.0,1364,31
10000000,2,received,uc,rennes,8080.0,1101,25
10000000,2,received,uc,rennes,8090.0,442,10
10000000,2,received,uc,rennes,8170.0,4692,68
10000000,2,received,uc,rennes,8180.0,483,7
10000000,2,received,uc,rennes,8190.0,660,15
10000000,2,received,uc,rennes,8200.0,2201,50
10000000,2,received,uc,rennes,8210.0,484,11
10000000,2,received,uc,rennes,8430.0,1321,30
10000000,2,received,uc,rennes,8440.0,2113,48
10000000,2,received,uc,rennes,8560.0,2555,58
10000000,2,received,uc,rennes,8570.0,572,13
10000000,2,received,uc,rennes,8690.0,2424,55
10000000,2,received,uc,rennes,8700.0,440,10
10000000,2,received,uc,rennes,8780.0,88,2
10000000,2,received,uc,rennes,8930.0,2381,54
10000000,2,received,uc,rennes,8940.0,1412,32
10000000,2,received,uc,rennes,9060.0,2073,47
10000000,2,received,uc,rennes,9070.0,1632,37
10000000,2,received,uc,rennes,9180.0,440,10
10000000,2,received,uc,rennes,9190.0,2954,67
10000000,2,received,uc,rennes,9200.0,441,10
10000000,2,received,uc,rennes,9430.0,1368,31
10000000,2,received,uc,rennes,9440.0,2606,59
10000000,2,received,uc,rennes,9560.0,398,9
10000000,2,received,uc,rennes,9570.0,1190,27
10000000,2,received,uc,rennes,9580.0,1279,29
10000000,2,received,uc,rennes,9590.0,1278,29
10000000,2,received,uc,rennes,9690.0,396,9
10000000,2,received,uc,rennes,9700.0,1808,41
10000000,2,received,uc,rennes,9710.0,1674,38
10000000,2,received,uc,rennes,9790.0,88,2
10000000,2,received,uc,rennes,9940.0,2333,53
10000000,2,received,uc,rennes,9950.0,1849,42
10000000,2,received,uc,rennes,10060.0,1852,42
10000000,2,received,uc,rennes,10070.0,2201,50
10000000,2,received,uc,rennes,10090.0,44,1
10000000,2,received,uc,rennes,10200.0,1452,33
10000000,2,received,uc,rennes,10210.0,2378,54
10000000,2,received,uc,rennes,10220.0,88,2
10000000,2,received,uc,rennes,10300.0,88,2
10000000,2,received,uc,rennes,10450.0,3344,76
10000000,2,received,uc,rennes,10460.0,880,20
10000000,2,received,uc,rennes,10580.0,2511,57
10000000,2,received,uc,rennes,10590.0,1762,40
10000000,2,received,uc,rennes,10700.0,88,2
10000000,2,received,uc,rennes,10710.0,2377,54
10000000,2,received,uc,rennes,10720.0,1675,38
10000000,2,received,uc,rennes,10730.0,44,1
10000000,2,received,uc,rennes,10960.0,660,15
10000000,2,received,uc,rennes,10970.0,3520,80
10000000,2,received,uc,rennes,11090.0,1188,27
10000000,2,received,uc,rennes,11100.0,2816,64
10000000,2,received,uc,rennes,11220.0,220,5
10000000,2,received,uc,rennes,11230.0,2861,65
10000000,2,received,uc,rennes,11240.0,748,17
10000000,2,received,uc,rennes,11470.0,924,21
10000000,2,received,uc,rennes,11480.0,1980,45
10000000,2,received,uc,rennes,11490.0,792,18
10000000,2,received,uc,rennes,11590.0,2024,46
10000000,2,received,uc,rennes,11600.0,1145,26
10000000,2,received,uc,rennes,11720.0,2377,54
10000000,2,received,uc,rennes,11730.0,308,7
10000000,2,received,uc,rennes,11740.0,1100,25
10000000,2,received,uc,rennes,11810.0,132,3
10000000,2,received,uc,rennes,11950.0,484,11
10000000,2,received,uc,rennes,11960.0,1895,43
10000000,2,received,uc,rennes,11970.0,1190,27
10000000,2,received,uc,rennes,12090.0,749,17
10000000,2,received,uc,rennes,12100.0,1541,35
10000000,2,received,uc,rennes,12110.0,1496,34
10000000,2,received,uc,rennes,12200.0,1717,39
10000000,2,received,uc,rennes,12210.0,2029,46
10000000,2,received,uc,rennes,12220.0,529,12
10000000,2,received,uc,rennes,12300.0,88,2
10000000,2,received,uc,rennes,12440.0,1235,28
10000000,2,received,uc,rennes,12450.0,2562,58
10000000,2,received,uc,rennes,12460.0,1367,31
10000000,2,received,uc,rennes,12570.0,3048,69
10000000,2,received,uc,rennes,12580.0,1457,33
10000000,2,received,uc,rennes,12690.0,221,5
10000000,2,received,uc,rennes,12700.0,3565,81
10000000,2,received,uc,rennes,12710.0,793,18
10000000,2,received,uc,rennes,12780.0,88,2
10000000,2,received,uc,rennes,12820.0,397,9
10000000,2,received,uc,rennes,12830.0,2951,67
10000000,2,received,uc,rennes,12840.0,1101,25
10000000,2,received,uc,rennes,12860.0,44,1
10000000,2,received,uc,rennes,12880.0,88,2
10000000,2,received,uc,rennes,12890.0,4097,93
10000000,2,received,uc,rennes,12920.0,44,1
10000000,2,received,uc,rennes,12950.0,1937,44
10000000,2,received,uc,rennes,12960.0,1983,45
10000000,2,received,uc,rennes,12980.0,44,1
10000000,2,received,uc,rennes,13010.0,88,2
10000000,2,received,uc,rennes,13020.0,1058,24
10000000,2,received,uc,rennes,13030.0,2289,52
10000000,2,received,uc,rennes,13040.0,484,11
10000000,2,received,uc,rennes,13080.0,44,1
10000000,2,received,uc,rennes,13090.0,1849,42
10000000,2,received,uc,rennes,13100.0,1805,41
10000000,2,received,uc,rennes,13110.0,664,15
10000000,2,received,uc,rennes,13140.0,44,1
10000000,2,received,uc,rennes,13150.0,1587,36
10000000,2,received,uc,rennes,13160.0,1894,43
10000000,2,received,uc,rennes,13170.0,749,17
10000000,2,received,uc,rennes,13220.0,1498,34
10000000,2,received,uc,rennes,13230.0,2640,60
10000000,2,received,uc,rennes,13280.0,484,11
10000000,2,received,uc,rennes,13290.0,2728,62
10000000,2,received,uc,rennes,13300.0,1322,30
10000000,2,received,uc,rennes,13350.0,3828,87
10000000,2,received,uc,rennes,13360.0,176,4
10000000,2,received,uc,rennes,13370.0,88,2
10000000,2,received,uc,rennes,13420.0,1232,28
10000000,2,received,uc,rennes,13430.0,2113,48
10000000,2,received,uc,rennes,13440.0,880,20
10000000,2,received,uc,rennes,13450.0,440,10
10000000,2,received,uc,rennes,13480.0,176,4
10000000,2,received,uc,rennes,13490.0,1672,38
10000000,2,received,uc,rennes,13500.0,1672,38
10000000,2,received,uc,rennes,13510.0,484,11
10000000,2,received,uc,rennes,13550.0,220,5
10000000,2,received,uc,rennes,13560.0,1057,24
10000000,2,received,uc,rennes,13570.0,396,9
10000000,2,received,uc,rennes,23570.0,56,1
10000000,2,received,uc,rennes,27640.0,13500,10
10000000,2,received,uc,rennes,27660.0,27000,20
10000000,2,received,uc,rennes,27680.0,54000,40
10000000,2,received,uc,rennes,27710.0,108000,80
10000000,2,received,uc,rennes,27740.0,83682,62
10000000,2,received,uc,rennes,27760.0,29477,24
10000000,2,received,uc,rennes,27770.0,80673,61
10000000,2,received,uc,rennes,27790.0,112840,85
10000000,2,received,uc,rennes,27810.0,112840,84
10000000,2,received,uc,rennes,27830.0,114190,85
10000000,2,received,uc,rennes,27850.0,115540,86
10000000,2,received,uc,rennes,27870.0,115540,86
10000000,2,received,uc,rennes,27890.0,116890,87
10000000,2,received,uc,rennes,27910.0,116890,87
10000000,2,received,uc,rennes,27930.0,118240,88
10000000,2,received,uc,rennes,27950.0,118240,88
10000000,2,received,uc,rennes,27970.0,119590,89
10000000,2,received,uc,rennes,27990.0,119590,89
10000000,2,received,uc,rennes,28010.0,120940,90
10000000,2,received,uc,rennes,28030.0,120940,90
10000000,2,received,uc,rennes,28050.0,122290,91
10000000,2,received,uc,rennes,28070.0,10800,8
10000000,2,received,uc,rennes,28080.0,111490,83
10000000,2,received,uc,rennes,28100.0,123640,92
10000000,2,received,uc,rennes,28120.0,123640,92
10000000,2,received,uc,rennes,28140.0,124990,93
10000000,2,received,uc,rennes,28160.0,124990,93
10000000,2,received,uc,rennes,28180.0,126340,94
10000000,2,received,uc,rennes,28200.0,126340,94
10000000,2,received,uc,rennes,28220.0,127690,95
10000000,2,received,uc,rennes,28240.0,129040,96
10000000,2,received,uc,rennes,28260.0,129040,96
10000000,2,received,uc,rennes,28280.0,130390,97
10000000,2,received,uc,rennes,28300.0,130390,97
10000000,2,received,uc,rennes,28320.0,131740,98
10000000,2,received,uc,rennes,28340.0,67500,50
10000000,2,received,uc,rennes,28350.0,64240,48
10000000,2,received,uc,rennes,28360.0,13500,10
10000000,2,received,uc,rennes,28370.0,119590,89
10000000,2,received,uc,rennes,28390.0,133090,99
10000000,2,received,uc,rennes,28410.0,134440,100
10000000,2,received,uc,rennes,28430.0,134440,100
10000000,2,received,uc,rennes,28450.0,135790,101
10000000,2,received,uc,rennes,28470.0,135790,101
10000000,2,received,uc,rennes,28490.0,137140,102
10000000,2,received,uc,rennes,28510.0,137140,102
10000000,2,received,uc,rennes,28530.0,138490,103
10000000,2,received,uc,rennes,28550.0,138490,103
10000000,2,received,uc,rennes,28570.0,139840,104
10000000,2,received,uc,rennes,28590.0,141190,105
10000000,2,received,uc,rennes,28610.0,141190,105
10000000,2,received,uc,rennes,28630.0,49950,37
10000000,2,received,uc,rennes,28640.0,92590,69
10000000,2,received,uc,rennes,28660.0,142540,106
10000000,2,received,uc,rennes,28680.0,143890,107
10000000,2,received,uc,rennes,28700.0,143890,107
10000000,2,received,uc,rennes,28720.0,145240,108
10000000,2,received,uc,rennes,28740.0,145240,108
10000000,2,received,uc,rennes,28760.0,146590,109
10000000,2,received,uc,rennes,28780.0,146590,109
10000000,2,received,uc,rennes,28800.0,147940,110
10000000,2,received,uc,rennes,28820.0,147940,110
10000000,2,received,uc,rennes,28840.0,149290,111
10000000,2,received,uc,rennes,28860.0,149290,111
10000000,2,received,uc,rennes,28880.0,16200,12
10000000,2,received,uc,rennes,28890.0,134440,100
10000000,2,received,uc,rennes,28910.0,150640,112
10000000,2,received,uc,rennes,28930.0,151990,113
10000000,2,received,uc,rennes,28950.0,153340,114
10000000,2,received,uc,rennes,28970.0,153340,114
10000000,2,received,uc,toulouse,-1550.0,5692,8
10000000,2,received,uc,toulouse,-1540.0,8538,12
10000000,2,received,uc,toulouse,-1530.0,5692,8
10000000,2,received,uc,toulouse,-1520.0,10734,15
10000000,2,received,uc,toulouse,-1510.0,7156,10
10000000,2,received,uc,toulouse,-1500.0,1561,3
10000000,2,received,uc,toulouse,-1490.0,10928,17
10000000,2,received,uc,toulouse,-1480.0,4601,9
10000000,2,received,uc,toulouse,-1470.0,237,3
10000000,2,received,uc,toulouse,-1460.0,15102,23
10000000,2,received,uc,toulouse,-1450.0,32178,47
10000000,2,received,uc,toulouse,-1440.0,17119,25
10000000,2,received,uc,toulouse,-1430.0,15916,24
10000000,2,received,uc,toulouse,-1420.0,16730,25
10000000,2,received,uc,toulouse,-1410.0,3757,6
10000000,2,received,uc,toulouse,-1400.0,3650,12
10000000,2,received,uc,toulouse,-1390.0,3015,12
10000000,2,received,uc,toulouse,-1380.0,1414,10
10000000,2,received,uc,toulouse,-1370.0,1174,10
10000000,2,received,uc,toulouse,-1360.0,6155,15
10000000,2,received,uc,toulouse,-1350.0,6346,14
10000000,2,received,uc,toulouse,-1340.0,8923,13
10000000,2,received,uc,toulouse,-1330.0,10131,17
10000000,2,received,uc,toulouse,-1320.0,8017,14
10000000,2,received,uc,toulouse,-1310.0,10112,16
10000000,2,received,uc,toulouse,-1300.0,2487,6
10000000,2,received,uc,toulouse,-1290.0,2555,8
10000000,2,received,uc,toulouse,-1280.0,2035,9
10000000,2,received,uc,toulouse,-1270.0,269,5
10000000,2,received,uc,toulouse,-1260.0,786,12
10000000,2,received,uc,toulouse,-1250.0,280,4
10000000,2,received,uc,toulouse,-1240.0,172,4
10000000,2,received,uc,toulouse,-1230.0,43,1
10000000,2,received,uc,toulouse,-1220.0,43,1
10000000,2,received,uc,toulouse,-1190.0,55,1
10000000,2,received,uc,toulouse,-1180.0,2934,6
10000000,2,received,uc,toulouse,-1170.0,8624,14
10000000,2,received,uc,toulouse,-1160.0,8073,12
10000000,2,received,uc,toulouse,-1150.0,7858,13
10000000,2,received,uc,toulouse,-1140.0,10045,15
10000000,2,received,uc,toulouse,-1130.0,8017,14
10000000,2,received,uc,toulouse,-1120.0,4504,8
10000000,2,received,uc,toulouse,-1110.0,2530,7
10000000,2,received,uc,toulouse,-1100.0,2487,6
10000000,2,received,uc,toulouse,-1090.0,226,4
10000000,2,received,uc,toulouse,-1080.0,280,4
10000000,2,received,uc,toulouse,-1070.0,280,4
10000000,2,received,uc,toulouse,-1060.0,43,1
10000000,2,received,uc,toulouse,-1050.0,86,2
10000000,2,received,uc,toulouse,-1040.0,43,1
10000000,2,received,uc,toulouse,-1010.0,55,1
10000000,2,received,uc,toulouse,-1000.0,98,2
10000000,2,received,uc,toulouse,-990.0,129,3
10000000,2,received,uc,toulouse,-980.0,140,2
10000000,2,received,uc,toulouse,-970.0,97,1
10000000,2,received,uc,toulouse,-950.0,86,2
10000000,2,received,uc,toulouse,-940.0,43,1
10000000,2,received,uc,toulouse,-800.0,43,1
10000000,2,received,uc,toulouse,30.0,65050,51
10000000,2,received,uc,toulouse,40.0,87830,69
10000000,2,received,uc,toulouse,60.0,602,14
10000000,2,received,uc,toulouse,70.0,430,10
10000000,2,received,uc,toulouse,250.0,129,3
10000000,2,received,uc,toulouse,300.0,387,9
10000000,2,received,uc,toulouse,350.0,430,10
10000000,2,received,uc,toulouse,400.0,86,2
10000000,2,received,uc,toulouse,440.0,387,9
10000000,2,received,uc,toulouse,510.0,947,22
10000000,2,received,uc,toulouse,570.0,1596,37
10000000,2,received,uc,toulouse,630.0,434,10
10000000,2,received,uc,toulouse,670.0,877,20
10000000,2,received,uc,toulouse,740.0,524,12
10000000,2,received,uc,toulouse,780.0,1399,32
10000000,2,received,uc,toulouse,820.0,1044,24
10000000,2,received,uc,toulouse,860.0,1569,36
10000000,2,received,uc,toulouse,910.0,1140,26
10000000,2,received,uc,toulouse,950.0,1144,26
10000000,2,received,uc,toulouse,960.0,352,8
10000000,2,received,uc,toulouse,1000.0,1275,29
10000000,2,received,uc,toulouse,1050.0,1847,42
10000000,2,received,uc,toulouse,1100.0,1978,45
10000000,2,received,uc,toulouse,1170.0,44,1
10000000,2,received,uc,toulouse,1180.0,3600,75
10000000,2,received,uc,toulouse,1210.0,1628,37
10000000,2,received,uc,toulouse,1260.0,2112,48
10000000,2,received,uc,toulouse,1310.0,1716,39
10000000,2,received,uc,toulouse,1410.0,44,1
10000000,2,received,uc,toulouse,1420.0,1892,43
10000000,2,received,uc,toulouse,1480.0,2420,55
10000000,2,received,uc,toulouse,1540.0,2552,58
10000000,2,received,uc,toulouse,1600.0,2508,57
10000000,2,received,uc,toulouse,1660.0,1364,31
10000000,2,received,uc,toulouse,1670.0,1232,28
10000000,2,received,uc,toulouse,1770.0,44,1
10000000,2,received,uc,toulouse,1780.0,2684,61
10000000,2,received,uc,toulouse,1840.0,2816,64
10000000,2,received,uc,toulouse,1910.0,2860,65
10000000,2,received,uc,toulouse,2040.0,2622,59
10000000,2,received,uc,toulouse,2100.0,2833,62
10000000,2,received,uc,toulouse,2110.0,629,14
10000000,2,received,uc,toulouse,2170.0,2416,54
10000000,2,received,uc,toulouse,2180.0,945,20
10000000,2,received,uc,toulouse,2240.0,220,5
10000000,2,received,uc,toulouse,2250.0,2974,67
10000000,2,received,uc,toulouse,2380.0,2490,56
10000000,2,received,uc,toulouse,2390.0,1144,26
10000000,2,received,uc,toulouse,2460.0,3604,81
10000000,2,received,uc,toulouse,2530.0,3168,72
10000000,2,received,uc,toulouse,2670.0,220,5
10000000,2,received,uc,toulouse,2680.0,4061,92
10000000,2,received,uc,toulouse,2720.0,4725,75
10000000,2,received,uc,toulouse,2750.0,4136,94
10000000,2,received,uc,toulouse,2830.0,3388,77
10000000,2,received,uc,toulouse,2840.0,880,20
10000000,2,received,uc,toulouse,2980.0,1188,27
10000000,2,received,uc,toulouse,2990.0,2772,63
10000000,2,received,uc,toulouse,3060.0,3168,72
10000000,2,received,uc,toulouse,3140.0,1962,44
10000000,2,received,uc,toulouse,3150.0,2050,46
10000000,2,received,uc,toulouse,3300.0,44,1
10000000,2,received,uc,toulouse,3310.0,4403,98
10000000,2,received,uc,toulouse,3390.0,220,5
10000000,2,received,uc,toulouse,3400.0,4811,109
10000000,2,received,uc,toulouse,3430.0,44,1
10000000,2,received,uc,toulouse,3520.0,3057,69
10000000,2,received,uc,toulouse,3530.0,1146,26
10000000,2,received,uc,toulouse,3620.0,2186,49
10000000,2,received,uc,toulouse,3630.0,3118,69
10000000,2,received,uc,toulouse,3800.0,266,6
10000000,2,received,uc,toulouse,3810.0,3521,79
10000000,2,received,uc,toulouse,3900.0,3531,79
10000000,2,received,uc,toulouse,3910.0,1189,27
10000000,2,received,uc,toulouse,4000.0,4924,111
10000000,2,received,uc,toulouse,4190.0,2554,58
10000000,2,received,uc,toulouse,4200.0,2241,50
10000000,2,received,uc,toulouse,4290.0,3743,85
10000000,2,received,uc,toulouse,4390.0,2244,51
10000000,2,received,uc,toulouse,4400.0,2248,51
10000000,2,received,uc,toulouse,4590.0,1806,41
10000000,2,received,uc,toulouse,4600.0,1366,31
10000000,2,received,uc,toulouse,4690.0,880,20
10000000,2,received,uc,toulouse,4700.0,3653,83
10000000,2,received,uc,toulouse,4800.0,4650,105
10000000,2,received,uc,toulouse,4910.0,4582,104
10000000,2,received,uc,toulouse,4920.0,927,21
10000000,2,received,uc,toulouse,5020.0,5645,128
10000000,2,received,uc,toulouse,5220.0,1542,35
10000000,2,received,uc,toulouse,5230.0,4096,93
