cluster,run_index,msg_size,client_ip,fc_bytes,fc_pkts,uc_bytes,uc_pkts,data_bytes,data_pkts,first_data,last_data,rate_mbps,fc_data_span_ms,aligned,uc_aligned
rennes,6,100000,10.158.4.5,104635,89,3761,8,104635,89,0.13990000000012515,209.64370000000008,3.9955361191539254,209.50379999999996,True,True
rennes,6,100000,10.158.4.50,104635,89,3761,8,104635,89,0.09680000000025757,209.56050000000027,3.9963010297249593,209.46370000000002,True,True
rennes,6,100000,10.158.4.51,104635,89,3761,8,104635,89,0.4517500000001746,209.47415,4.004738248149484,209.02239999999983,True,True
rennes,6,100000,10.158.4.52,104635,89,3718,7,104635,89,0.5171500000001288,209.45884999999998,4.006285006774619,208.94169999999986,True,True
rennes,6,100000,10.158.4.53,104635,89,3761,8,104635,89,0.09270000000014988,209.44960000000015,3.998339677364348,209.3569,True,True
rennes,6,100000,10.158.4.54,104635,89,3761,8,104635,89,0.007950000000164437,209.45215000000007,3.9966730995654234,209.4441999999999,True,True
rennes,6,100000,10.158.4.55,104635,89,3761,8,104635,89,0.0964000000001306,209.5141000000001,3.997178844004113,209.41769999999997,True,True
rennes,6,100000,10.158.4.56,104635,89,3761,8,104635,89,0.14860000000044238,209.49240000000032,3.998589879423229,209.34379999999987,True,True
rennes,6,100000,10.158.4.57,104635,89,3761,8,104635,89,0.029549999999971988,209.48365000000013,3.9964841939116944,209.45410000000015,True,True
rennes,6,100000,10.158.4.58,104635,89,3761,8,104635,89,0.45780000000036125,209.51340000000027,4.004102257963912,209.0555999999999,True,True
rennes,6,100000,10.158.4.59,104635,89,3761,8,104635,89,0.09080000000017208,209.4838000000002,3.9976503512533843,209.39300000000003,True,True
rennes,6,100000,10.158.4.6,104635,89,3761,8,104635,89,0.13415000000009059,209.5417500000001,3.9973716331212428,209.4076,True,True
rennes,6,100000,10.158.4.60,104635,89,3761,8,104635,89,0.11050000000022919,209.5156000000004,3.997419356071076,209.40510000000017,True,True
rennes,6,100000,10.158.4.61,104635,89,3761,8,104635,89,0.11170000000015534,209.49630000000025,3.9978107272454593,209.3846000000001,True,True
rennes,6,100000,10.158.4.62,104635,89,3761,8,104635,89,0.134900000000016,209.58760000000007,3.9965109067584224,209.45270000000005,True,True
rennes,6,100000,10.158.4.63,104635,89,3761,8,104635,89,0.5306500000001506,209.8652500000003,3.9987656125647617,209.33460000000014,True,True
rennes,6,100000,10.158.4.64,104635,89,3761,8,104635,89,0.1294500000001335,209.52105000000006,3.9976770796918326,209.39159999999993,True,True
rennes,6,100000,10.158.4.65,104635,89,3761,8,104635,89,0.1052500000002965,209.70435000000043,3.9937194386807935,209.59910000000013,True,True
rennes,6,100000,10.158.4.66,104635,89,3761,8,104635,89,0.10900000000037835,209.55360000000042,3.996665466667557,209.44460000000004,True,True
rennes,6,100000,10.158.4.67,104635,89,3761,8,104635,89,0.10549999999989268,209.55240000000003,3.9966215780706205,209.44690000000014,True,True
rennes,6,100000,10.158.4.68,104635,89,3761,8,104635,89,0.08590000000026521,209.66840000000025,3.9940357615736053,209.58249999999998,True,True
rennes,6,100000,10.158.4.69,104635,89,3761,8,104635,89,0.020399999999881402,209.45609999999988,3.9968353055376897,209.4357,True,True
rennes,6,100000,10.158.4.7,104635,89,3761,8,104635,89,0.5260000000002947,209.60510000000022,4.00365220627026,209.07909999999993,True,True
rennes,6,100000,10.158.4.70,104635,89,3761,8,104635,89,0.08910000000014406,209.53160000000003,3.9967055397066042,209.44249999999988,True,True
rennes,6,100000,10.158.4.71,104635,89,3761,8,104635,89,0.1319499999999607,209.5923499999999,3.996363990520405,209.46039999999994,True,True
rennes,6,100000,10.158.4.72,104635,89,3761,8,104635,89,0.5235500000003412,209.50915000000032,4.00544343725118,208.98559999999998,True,True
rennes,6,100000,10.158.4.73,104635,89,3761,8,104635,89,0.07455000000004475,209.50215000000003,3.996989890539738,209.42759999999998,True,True
rennes,6,100000,10.158.4.74,104635,89,3761,8,104635,89,0.10069999999996071,209.4873,3.9977725413183074,209.38660000000004,True,True
rennes,6,100000,10.158.4.75,104635,89,3761,8,104635,89,0.10999999999989996,209.55729999999994,3.99661394536955,209.44730000000004,True,True
rennes,6,100000,10.158.4.76,104635,89,3761,8,104635,89,0.10260000000016589,209.5517000000002,3.9965795985755004,209.44910000000004,True,True
rennes,6,100000,10.158.4.8,104635,89,3761,8,104635,89,0.12855000000013206,209.65454999999997,3.995112778366411,209.52599999999984,True,True
rennes,6,100000,10.158.4.9,104635,89,3761,8,104635,89,0.0748999999998432,209.52099999999996,3.996636843560226,209.44610000000011,True,True
toulouse,6,100000,10.160.0.10,104635,89,10131,13,111005,94,0.14250000000015461,209.46320000000014,4.242485334704117,209.3207,True,True
toulouse,6,100000,10.160.0.11,104635,89,10131,13,111005,94,0.18344999999999345,209.49565000000007,4.242657618619458,209.31220000000008,True,True
toulouse,6,100000,10.160.0.12,104635,89,3718,7,104635,89,0.1804500000000644,209.50535000000013,3.9989509131498435,209.32490000000007,True,True
toulouse,6,100000,10.160.0.13,104635,89,3718,7,104635,89,0.1789000000001124,209.47890000000007,3.9994266602962267,209.29999999999995,True,True
toulouse,6,100000,10.160.0.14,104635,89,3718,7,104635,89,0.14564999999993233,209.48264999999992,3.998719767647382,209.337,True,True
toulouse,6,100000,10.160.0.15,104635,89,10131,13,111005,94,0.17755000000011023,209.50035000000025,4.242442772598109,209.32280000000014,True,True
toulouse,6,100000,10.160.0.16,104635,89,3718,7,104635,89,0.13085000000023683,209.46935000000008,3.9986911151078313,209.33849999999984,True,True
toulouse,6,100000,10.160.0.17,104635,89,3718,7,104635,89,0.15270000000009532,209.48370000000023,3.998834381911898,209.33100000000013,True,True
toulouse,6,100000,10.160.0.18,104635,89,3718,7,104635,89,0.5617999999999483,209.4869000000001,4.0066033233919685,208.92510000000016,True,True
toulouse,6,100000,10.160.0.19,104635,89,3773,8,104635,89,0.14895000000001346,209.51964999999996,3.9980761395935542,209.37069999999994,True,True
toulouse,6,100000,10.160.0.2,104635,89,3879,10,104635,89,0.14370000000030814,209.47080000000028,3.998908884707236,209.32709999999997,True,True
toulouse,6,100000,10.160.0.20,104635,89,3773,8,104635,89,0.11859999999978754,209.5193999999999,3.9975014422103428,209.40080000000012,True,True
toulouse,6,100000,10.160.0.21,104635,89,3718,7,104635,89,0.15150000000039654,209.4602000000002,3.9992604225242467,209.30869999999982,True,True
toulouse,6,100000,10.160.0.22,104635,89,3718,7,104635,89,0.19665000000031796,209.48105000000032,3.9997247764286303,209.2844,True,True
toulouse,6,100000,10.160.0.23,104635,89,3773,8,104635,89,0.17430000000013024,209.4829000000002,3.9992623332247206,209.30860000000007,True,True
toulouse,6,100000,10.160.0.24,104635,89,3718,7,104635,89,0.17479999999977736,209.46719999999982,3.999571890809221,209.29240000000004,True,True
toulouse,6,100000,10.160.0.25,104635,89,3718,7,104635,89,0.17610000000013315,209.47690000000011,3.999411373487345,209.30079999999998,True,True
toulouse,6,100000,10.160.0.26,104635,89,3718,7,104635,89,0.18160000000011678,209.49620000000004,3.9991476944274327,209.31459999999993,True,True
toulouse,6,100000,10.160.0.27,104635,89,3718,7,104635,89,0.5759500000003754,209.47825000000034,4.00704061180753,208.90229999999997,True,True
toulouse,6,100000,10.160.0.28,104635,89,10131,13,111005,94,0.17230000000017753,209.48060000000032,4.242736671216571,209.30830000000014,True,True
toulouse,6,100000,10.160.0.29,104635,89,3718,7,104635,89,0.14495000000010805,209.46455000000014,3.9990521671166954,209.31960000000004,True,True
toulouse,6,100000,10.160.0.3,104635,89,3718,7,104635,89,0.1677500000002965,209.46995000000015,3.999384621852998,209.30219999999986,True,True
toulouse,6,100000,10.160.0.30,104635,89,3718,7,104635,89,0.09640000000035798,209.49910000000023,3.9974651711749685,209.40269999999987,True,True
toulouse,6,100000,10.160.0.31,104635,89,3718,7,104635,89,0.19945000000029722,209.48305000000028,3.999740065633428,209.28359999999998,True,True
toulouse,6,100000,10.160.0.32,104635,89,10174,14,111005,94,0.18280000000049768,209.39490000000046,4.244687568262066,209.21209999999996,True,True
toulouse,6,100000,10.160.0.33,104635,89,4105,9,104635,89,0.20160000000032596,209.38030000000026,4.001745875655601,209.17869999999994,True,True
toulouse,6,100000,10.160.0.34,104635,89,3761,8,104635,89,0.1066000000000713,209.2469000000001,4.002480631423021,209.14030000000002,True,True
toulouse,6,100000,10.160.0.35,104635,89,4105,9,104635,89,0.17360000000030595,209.31430000000046,4.002472976326461,209.14070000000015,True,True
toulouse,6,100000,10.160.0.36,104635,89,3761,8,104635,89,0.622150000000147,209.30065000000013,4.011338015176456,208.67849999999999,True,True
toulouse,6,100000,10.160.0.37,104635,89,3904,11,104635,89,0.19740000000024338,209.3028000000004,4.003148651349987,209.10540000000015,True,True
toulouse,6,100000,10.160.0.38,104635,89,3761,8,104635,89,0.18225000000029468,209.38905000000022,4.001208373723991,209.20679999999993,True,True
toulouse,6,100000,10.160.0.39,104635,89,10174,14,111005,94,0.5940500000003794,209.3421500000004,4.254122552492692,208.74810000000002,True,True
toulouse,6,100000,10.160.0.4,104635,89,3816,9,104635,89,0.1731000000002041,209.4679000000001,3.9995260274024984,209.2947999999999,True,True
toulouse,6,100000,10.160.0.40,104635,89,3761,8,104635,89,0.14885000000026594,209.32405000000017,4.00181283440867,209.1751999999999,True,True
toulouse,6,100000,10.160.0.41,104635,89,10174,14,111005,94,0.21705000000042673,209.3829500000004,4.245625123406827,209.16589999999997,True,True
toulouse,6,100000,10.160.0.42,104635,89,3761,8,104635,89,0.08829999999989013,209.27409999999986,4.001610051925131,209.18579999999997,True,True
toulouse,6,100000,10.160.0.43,104635,89,10174,14,111005,94,0.19475000000056752,209.32425000000057,4.246364094974645,209.1295,True,True
toulouse,6,100000,10.160.0.44,104635,89,3761,8,104635,89,0.1621000000004642,209.2978000000005,4.00256866713813,209.13570000000004,True,True
toulouse,6,100000,10.160.0.45,104635,89,3761,8,104635,89,0.11755000000039217,209.38935000000038,3.9999655949822195,209.27179999999998,True,True
toulouse,6,100000,10.160.0.46,104635,89,3761,8,104635,89,0.15435000000024957,209.31595000000038,4.0020730382632355,209.16160000000013,True,True
toulouse,6,100000,10.160.0.47,104635,89,3718,7,104635,89,0.18815000000040527,209.31075000000033,4.002819398764172,209.12259999999992,True,True
toulouse,6,100000,10.160.0.48,104635,89,3718,7,104635,89,0.2282500000003438,209.3145500000005,4.003514338337803,209.08630000000016,True,True
toulouse,6,100000,10.160.0.49,104635,89,3718,7,104635,89,0.18315000000006876,209.3547500000002,4.001881708606711,209.17160000000013,True,True
toulouse,6,100000,10.160.0.5,104635,89,10131,13,111005,94,0.17354999999997744,209.45055000000002,4.243371225696086,209.27700000000004,True,True
toulouse,6,100000,10.160.0.50,104635,89,10131,13,111005,94,0.17495000000008076,209.32945000000018,4.245856531893885,209.1545000000001,True,True
toulouse,6,100000,10.160.0.51,104635,89,10131,13,111005,94,0.1664000000002943,209.3466000000003,4.245334883511919,209.1802,True,True
toulouse,6,100000,10.160.0.52,104635,89,3718,7,104635,89,0.14430000000015752,209.25820000000022,4.002985932546808,209.11390000000006,True,True
toulouse,6,100000,10.160.0.53,104635,89,10131,13,111005,94,0.28215000000022883,209.31545000000028,4.248318330141656,209.03330000000005,True,True
toulouse,6,100000,10.160.0.54,104635,89,10131,13,111005,94,0.13245000000028995,209.3194500000002,4.245196881259354,209.1869999999999,True,True
toulouse,6,100000,10.160.0.55,104635,89,3718,7,104635,89,0.18900000000053296,209.3467000000005,4.002147661788211,209.15769999999998,True,True
toulouse,6,100000,10.160.0.56,104635,89,10131,13,111005,94,0.19895000000019536,209.33095000000026,4.246313333205821,209.13200000000006,True,True
toulouse,6,100000,10.160.0.57,104635,89,10131,13,111005,94,0.13364999999998872,209.29465000000005,4.245724585367252,209.16100000000006,True,True
toulouse,6,100000,10.160.0.58,104635,89,10131,13,111005,94,0.16885000000024775,209.34495000000015,4.2454180950883025,209.1760999999999,True,True
toulouse,6,100000,10.160.0.59,104635,89,3718,7,104635,89,0.17945000000008804,209.33015,4.002281608428756,209.15069999999992,True,True
toulouse,6,100000,10.160.0.6,104635,89,3816,9,104635,89,0.18835000000035507,209.50485000000026,3.999111393511741,209.3164999999999,True,True
toulouse,6,100000,10.160.0.60,104635,89,3718,7,104635,89,0.11975000000029468,209.28845000000024,4.001937192323709,209.16869999999994,True,True
toulouse,6,100000,10.160.0.61,104635,89,3718,7,104635,89,0.11365000000000691,209.32115,4.001194985839418,209.20749999999998,True,True
toulouse,6,100000,10.160.0.62,104635,89,10186,14,111005,94,0.12060000000042237,209.50460000000044,4.241202766209453,209.38400000000001,True,True
toulouse,6,100000,10.160.0.63,104635,89,3718,7,104635,89,0.14335000000005493,209.49955,3.9983530461481447,209.35619999999994,True,True
toulouse,6,100000,10.160.0.64,104635,89,3718,7,104635,89,0.12720000000035725,209.5073000000002,3.9978966482488096,209.38009999999986,True,True
toulouse,6,100000,10.160.0.65,104635,89,3718,7,104635,89,0.14520000000015898,209.49640000000022,3.998448540060911,209.35120000000006,True,True
toulouse,6,100000,10.160.0.66,104635,89,3773,8,104635,89,0.15390000000002146,209.50350000000003,3.9984790990763774,209.3496,True,True
toulouse,6,100000,10.160.0.67,104635,89,10131,13,111005,94,0.14400000000023283,209.50320000000033,4.241705165094247,209.3592000000001,True,True
toulouse,6,100000,10.160.0.68,104635,89,3773,8,104635,89,0.14345000000002983,209.5005500000002,3.9983358577282515,209.35710000000017,True,True
toulouse,6,100000,10.160.0.69,104635,89,10131,13,111005,94,0.1508000000001175,209.50390000000016,4.241828757252698,209.35310000000004,True,True
toulouse,6,100000,10.160.0.7,104635,89,3718,7,104635,89,0.20849999999995816,209.49749999999995,3.999636865769343,209.289,True,True
toulouse,6,100000,10.160.0.70,104635,89,3718,7,104635,89,0.16825000000017099,209.47685,3.999262333224725,209.30859999999984,True,True
toulouse,6,100000,10.160.0.71,104635,89,3718,7,104635,89,0.14055000000030304,209.49755000000027,3.9983377675453897,209.35699999999997,True,True
toulouse,6,100000,10.160.0.72,104635,89,3718,7,104635,89,0.09365000000025248,209.46515000000022,3.998060863106966,209.37149999999997,True,True
toulouse,6,100000,10.160.0.73,104635,89,3718,7,104635,89,0.11005000000000109,209.46845000000008,3.998311030271533,209.35840000000007,True,True
toulouse,6,100000,10.160.0.74,104635,89,3718,7,104635,89,0.13775000000032378,209.49625000000037,3.998309120479941,209.35850000000005,True,True
toulouse,6,100000,10.160.0.75,104635,89,10131,13,111005,94,0.12750000000028194,209.5052000000003,4.241330380455989,209.3777,True,True
toulouse,6,100000,10.160.0.76,104635,89,3718,7,104635,89,0.15450000000009823,209.50569999999993,3.9984485400609153,209.35119999999984,True,True
toulouse,6,100000,10.160.0.8,104635,89,3718,7,104635,89,0.16040000000020882,209.46770000000015,3.9992871724970906,209.30729999999994,True,True
toulouse,6,100000,10.160.0.9,104635,89,10131,13,111005,94,0.12185000000022228,209.4598500000002,4.242134729480553,209.33799999999997,True,True
nantes,6,100000,10.176.0.10,104635,89,3761,8,104635,89,0.2028000000002521,209.68070000000034,3.9960301301473793,209.4779000000001,True,True
nantes,6,100000,10.176.0.11,104635,89,3761,8,104635,89,0.46630000000027394,209.5218000000002,4.004104173293696,209.05549999999994,True,True
nantes,6,100000,10.176.0.12,104635,89,3761,8,104635,89,0.1826499999999669,209.54125,3.998307210690174,209.35860000000002,True,True
nantes,6,100000,10.176.0.13,104635,89,3761,8,104635,89,0.18810000000007676,209.68100000000027,3.9957440085081606,209.4929000000002,True,True
nantes,6,100000,10.176.0.14,104635,89,3761,8,104635,89,0.17885000000001128,209.79795000000013,3.993338393304806,209.61910000000012,True,True
nantes,6,100000,10.176.0.15,104635,89,3761,8,104635,89,0.14510000000018408,209.58560000000034,3.996743705252802,209.44050000000016,True,True
nantes,6,100000,10.176.0.16,104635,89,3761,8,104635,89,0.5292999999999211,209.55039999999985,4.004763155490045,209.02109999999993,True,True
nantes,6,100000,10.176.0.17,104635,89,3718,7,104635,89,0.24495000000024447,209.5757500000002,3.9988382025005405,209.33079999999995,True,True
nantes,6,100000,10.176.0.18,104635,89,3718,7,104635,89,0.19175000000018372,209.56735000000003,3.997982572945465,209.37559999999985,True,True
nantes,6,100000,10.176.0.19,104635,89,3718,7,104635,89,0.16240000000016153,209.56220000000008,3.997520532493347,209.3997999999999,True,True
nantes,6,100000,10.176.0.2,104635,89,3761,8,104635,89,0.1856500000003507,209.58505000000036,3.9975281686575985,209.3994,True,True
nantes,6,100000,10.176.0.20,104635,89,3761,8,104635,89,0.20830000000000837,209.55510000000004,3.9985325784774353,209.34680000000003,True,True
nantes,6,100000,10.176.0.21,104635,89,3761,8,104635,89,0.17685000000005857,209.6463500000002,3.996190376164546,209.46950000000015,True,True
nantes,6,100000,10.176.0.22,104635,89,3718,7,104635,89,0.5144999999999982,209.56719999999996,4.0041578032716165,209.05269999999996,True,True
nantes,6,100000,10.176.0.23,104635,89,3718,7,104635,89,0.16150000000016007,209.5698000000002,3.9973582708994813,209.40830000000005,True,True
nantes,6,100000,10.176.0.24,104635,89,3718,7,104635,89,0.17325000000005275,209.55975000000012,3.997774450597339,209.38650000000007,True,True
nantes,6,100000,10.176.0.25,104635,89,3718,7,104635,89,0.1846000000002732,209.57950000000028,3.997614077515737,209.3949,True,True
nantes,6,100000,10.176.0.26,104635,89,3718,7,104635,89,0.18074999999998909,209.58034999999995,3.9975243505718256,209.39959999999996,True,True
nantes,6,100000,10.176.0.27,104635,89,3718,7,104635,89,0.16185000000041327,209.54185000000052,3.997898557646382,209.3800000000001,True,True
nantes,6,100000,10.176.0.28,104635,89,3718,7,104635,89,0.5734499999998661,209.55414999999994,4.005537353449384,208.98070000000007,True,True
nantes,6,100000,10.176.0.29,104635,89,3718,7,104635,89,0.196250000000191,209.57365000000027,3.9979482026235864,209.37740000000008,True,True
nantes,6,100000,10.176.0.3,104635,89,3761,8,104635,89,0.4086000000002059,209.4688000000001,4.00401415477456,209.0601999999999,True,True
nantes,6,100000,10.176.0.30,104635,89,3718,7,104635,89,0.20100000000002183,209.57820000000015,3.997952021519055,209.37720000000013,True,True
nantes,6,100000,10.176.0.31,104635,89,3718,7,104635,89,0.14725000000021282,209.56455000000005,3.9971864788630196,209.41729999999984,True,True
nantes,6,100000,10.176.0.32,104635,89,3718,7,104635,89,0.29345000000034815,209.57905000000028,3.999701842840598,209.28559999999993,True,True
nantes,6,100000,10.176.0.33,104635,89,3718,7,104635,89,0.25805000000013933,209.57045000000016,3.999189727889986,209.31240000000003,True,True
nantes,6,100000,10.176.0.34,104635,89,3718,7,104635,89,0.2584500000002663,209.61135000000036,3.9984160716187818,209.3529000000001,True,True
nantes,6,100000,10.176.0.35,104635,89,3761,8,104635,89,0.23395000000027721,209.54535000000033,3.9992088343014274,209.31140000000005,True,True
nantes,6,100000,10.176.0.36,104635,89,3718,7,104635,89,0.24355000000014115,209.58735000000024,3.9985898794232244,209.3438000000001,True,True
nantes,6,100000,10.176.0.37,104635,89,3718,7,104635,89,0.6258500000001277,209.57855000000018,4.006074101937902,208.95270000000005,True,True
nantes,6,100000,10.176.0.38,104635,89,3718,7,104635,89,0.2592000000001917,209.5789000000002,3.999050256617031,209.3197,True,True
nantes,6,100000,10.176.0.39,104635,89,3718,7,104635,89,0.2571000000002641,209.54690000000028,3.9996215773535067,209.2898,True,True
nantes,6,100000,10.176.0.4,104635,89,3761,8,104635,89,0.1960999999998876,209.5541999999998,3.998316759657259,209.35809999999992,True,True
nantes,6,100000,10.176.0.40,104635,89,3718,7,104635,89,0.2673000000004322,209.58740000000034,3.9990426146366276,209.3200999999999,True,True
nantes,6,100000,10.176.0.41,104635,89,3718,7,104635,89,0.2759000000003198,209.5835000000004,3.999281440329924,209.3076000000001,True,True
nantes,6,100000,10.176.0.42,104635,89,3718,7,104635,89,0.25820000000021537,209.58950000000004,3.998828651042633,209.33129999999983,True,True
nantes,6,100000,10.176.0.43,104635,89,3718,7,104635,89,0.26795000000015534,209.58235000000013,3.9991515156147885,209.31439999999998,True,True
nantes,6,100000,10.176.0.44,104635,89,3718,7,104635,89,0.2578000000003158,209.58380000000034,3.998929898818111,209.32600000000002,True,True
nantes,6,100000,10.176.0.45,104635,89,3718,7,104635,89,0.24610000000029686,209.57200000000012,3.9989318092027824,209.32589999999982,True,True
nantes,6,100000,10.176.0.46,104635,89,3718,7,104635,89,0.26070000000026994,209.57120000000032,3.999226030227818,209.31050000000005,True,True
nantes,6,100000,10.176.0.47,104635,89,3761,8,104635,89,0.4994500000000244,209.51295000000005,4.004908773835182,209.01350000000002,True,True
nantes,6,100000,10.176.0.48,104635,89,3761,8,104635,89,0.16415000000029067,209.5259500000002,3.998246098380891,209.3617999999999,True,True
nantes,6,100000,10.176.0.49,104635,89,3761,8,104635,89,0.1516500000002452,209.5110500000003,3.9982919324377115,209.35940000000005,True,True
nantes,6,100000,10.176.0.5,104635,89,3761,8,104635,89,0.4312500000003183,209.4752500000002,4.004324448441479,209.04399999999987,True,True
nantes,6,100000,10.176.0.50,104635,89,3761,8,104635,89,0.1647499999999127,209.58314999999993,3.99716548307121,209.41840000000002,True,True
nantes,6,100000,10.176.0.51,104635,89,3761,8,104635,89,0.10515000000054897,209.54565000000048,3.9967437052528054,209.44049999999993,True,True
nantes,6,100000,10.176.0.52,104635,89,3718,7,104635,89,0.41580000000021755,209.3484000000003,4.006459499379224,208.9326000000001,True,True
nantes,6,100000,10.176.0.53,104635,89,3761,8,104635,89,0.1490000000001146,209.59550000000013,3.9966292108008488,209.44650000000001,True,True
nantes,6,100000,10.176.0.54,104635,89,3761,8,104635,89,0.6299000000001342,209.5957000000003,4.005822962417771,208.96580000000017,True,True
nantes,6,100000,10.176.0.55,104635,89,3761,8,104635,89,0.12770000000023174,209.58910000000037,3.9963449112819807,209.46140000000014,True,True
nantes,6,100000,10.176.0.56,104635,89,3761,8,104635,89,0.13855000000012296,209.57925000000023,3.9967398886653815,209.4407000000001,True,True
nantes,6,100000,10.176.0.57,104635,89,3762,8,104635,89,0.10260000000039327,209.6455000000003,3.994790565559608,209.54289999999992,True,True
nantes,6,100000,10.176.0.58,104635,89,3761,8,104635,89,0.0832500000001346,209.71635000000015,3.9930717048023427,209.6331,True,True
nantes,6,100000,10.176.0.59,104635,89,3761,8,104635,89,0.18020000000024083,209.73590000000013,3.994546557311495,209.5556999999999,True,True
nantes,6,100000,10.176.0.6,104635,89,3761,8,104635,89,0.17544999999995525,209.84165000000007,3.9924413186293237,209.66620000000012,True,True
nantes,6,100000,10.176.0.60,104635,89,3761,8,104635,89,0.14020000000004984,209.54449999999997,3.9974346276556894,209.40429999999992,True,True
nantes,6,100000,10.176.0.61,104635,89,3761,8,104635,89,0.26395000000024993,209.53885000000037,3.999906343283402,209.27490000000012,True,True
nantes,6,100000,10.176.0.62,104635,89,3761,8,104635,89,0.18955000000005384,209.5661500000001,3.9979634782492397,209.37660000000005,True,True
nantes,6,100000,10.176.0.63,104635,89,3761,8,104635,89,0.1283000000003085,209.60580000000027,3.9960377606186825,209.47749999999996,True,True
nantes,6,100000,10.176.0.64,104635,89,3761,8,104635,89,0.7130000000001928,209.67880000000014,4.005822962417775,208.96579999999994,True,True
nantes,6,100000,10.176.0.65,104635,89,3761,8,104635,89,0.6244500000000244,209.6029500000002,4.0055795213383165,208.97850000000017,True,True
nantes,6,100000,10.176.0.66,104635,89,3761,8,104635,89,0.7066500000000815,209.5694500000002,4.007798420781487,208.8628000000001,True,True
nantes,6,100000,10.176.0.67,104635,89,3761,8,104635,89,0.17820000000006075,209.567,3.9977305376409826,209.38879999999995,True,True
nantes,6,100000,10.176.0.68,104635,89,3761,8,104635,89,0.16395000000034088,209.57095000000027,3.997383086525285,209.40699999999993,True,True
nantes,6,100000,10.176.0.69,104635,89,3761,8,104635,89,0.2065000000004602,209.6470000000004,3.9967437052528054,209.44049999999993,True,True
nantes,6,100000,10.176.0.7,104635,89,3761,8,104635,89,0.2239999999999327,209.55050000000006,3.9989203469221506,209.32650000000012,True,True
nantes,6,100000,10.176.0.70,104635,89,3761,8,104635,89,0.7083000000000084,209.6197000000002,4.0068660685821795,208.91140000000019,True,True
nantes,6,100000,10.176.0.71,104635,89,3804,9,104635,89,0.17875000000026375,209.5607500000001,3.997860370041363,209.38199999999983,True,True
nantes,6,100000,10.176.0.72,104635,89,4121,8,104635,89,0.13435000000026776,209.55245000000014,3.9971712091743767,209.41809999999987,True,True
nantes,6,100000,10.176.0.73,104635,89,3761,8,104635,89,0.17705000000000837,209.58055000000013,3.997449899356981,209.40350000000012,True,True
nantes,6,100000,10.176.0.74,104635,89,3761,8,104635,89,0.23260000000004766,209.6766,3.9966769160252866,209.44399999999996,True,True
nantes,6,100000,10.176.0.75,104635,89,3761,8,104635,89,0.1977500000002692,209.68075000000022,3.9959328441926085,209.48299999999995,True,True
nantes,6,100000,10.176.0.76,104635,89,3761,8,104635,89,0.20199999999999818,209.63009999999986,3.9969803479093806,209.42809999999986,True,True
nantes,6,100000,10.176.0.8,104635,89,3761,8,104635,89,0.18260000000009313,209.5539000000001,3.9980646822176675,209.37130000000002,True,True
nantes,6,100000,10.176.0.9,104635,89,3761,8,104635,89,0.13585000000034597,209.61355000000026,3.9960339453793905,209.4776999999999,True,True
nancy,7,100000,10.144.12.10,104635,89,11405,14,112279,95,0.16299999999978354,232.53319999999985,3.8655214825308915,232.37020000000007,True,True
nancy,7,100000,10.144.12.11,104635,89,11362,13,112279,95,0.15999999999985448,232.55259999999976,3.8651488902830833,232.3925999999999,True,True
nancy,7,100000,10.144.12.12,104635,89,11362,13,112279,95,0.1459999999997308,232.53369999999973,3.8652303886995742,232.3877,True,True
nancy,7,100000,10.144.12.13,104635,89,11362,13,112279,95,0.1368999999999687,232.53829999999994,3.865002534408141,232.40139999999997,True,True
nancy,7,100000,10.144.12.14,104635,89,11362,13,112279,95,0.13959999999997308,232.52289999999994,3.865303573879879,232.38329999999996,True,True
nancy,7,100000,10.144.12.15,104635,89,11362,13,112279,95,0.18759999999974752,232.55079999999975,3.865637932340405,232.3632,True,True
nancy,7,100000,10.144.12.16,104635,89,11362,13,112279,95,0.13849999999956708,232.53859999999963,3.8650241544646486,232.40010000000007,True,True
nancy,7,100000,10.144.12.17,104635,89,11405,14,112279,95,0.14420000000018263,232.55740000000014,3.864806301879584,232.41319999999996,True,True
nancy,7,100000,10.144.12.18,104635,89,11405,14,112279,95,0.16020000000003165,232.5223000000001,3.8656562322340853,232.36210000000005,True,True
nancy,7,100000,10.144.12.19,104635,89,11405,14,112279,95,0.10649999999986903,232.52469999999994,3.8647231585134025,232.41820000000007,True,True
nancy,7,100000,10.144.12.2,104635,89,11362,13,112279,95,0.1656999999997879,232.5311999999999,3.865599669486217,232.3655000000001,True,True
nancy,7,100000,10.144.12.20,104635,89,11405,14,112279,95,0.040699999999787906,232.5261999999998,3.863604396833351,232.4855,True,True
nancy,7,100000,10.144.12.21,104635,89,11405,14,112279,95,0.10429999999996653,232.52430000000004,3.8646932277772987,232.42000000000007,True,True
nancy,7,100000,10.144.12.22,104635,89,11405,14,112279,95,0.1493000000000393,232.51099999999997,3.8656628867838387,232.36169999999993,True,True
nancy,7,100000,10.144.12.23,104635,89,11405,14,112279,95,0.10760000000004766,232.52940000000012,3.864663297504794,232.42180000000008,True,True
nancy,7,100000,10.144.12.24,104635,89,11405,14,112279,95,0.04329999999959,232.45309999999972,3.864862841412021,232.40980000000013,True,True
nancy,7,100000,10.144.12.25,104635,89,11405,14,112279,95,0.10050000000001091,232.51850000000013,3.8647264841793647,232.41800000000012,True,True
nancy,7,100000,10.144.12.26,104635,89,11405,14,112279,95,0.06640000000015789,232.4869000000001,3.8646849137662134,232.42049999999995,True,True
