cluster,run_index,msg_size,lost,total_msg_packets,loss_rate
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
