cluster,msg_size,start,end,duration
lyon,10000,4956.188,4956.458,0.26999999999952706
lyon,10000,4956.188,5010.808,54.61999999999989
nancy,10000,5155.5654,5155.7393,0.1738999999997759
nancy,10000,5155.5654,5215.22,59.654599999999846
lyon,10000,4961.53,4961.8086,0.2786000000005515
lyon,10000,4961.53,5012.7666,51.23660000000018
nancy,10000,5019.3154,5019.4287,0.11329999999998108
nancy,10000,5019.3154,5072.6455,53.33009999999922
nancy,10000,5023.2104,5023.3096,0.09919999999965512
nancy,10000,5023.2104,5079.7583,56.54790000000048
nancy,10000,5027.1177,5027.225,0.10730000000057771
nancy,10000,5027.1177,5083.2656,56.147899999999936
nancy,10000,5030.917,5031.034,0.11699999999927968
nancy,10000,5030.917,5087.6685,56.751499999999396
nancy,10000,5035.0244,5035.1177,0.09329999999954453
nancy,10000,5035.0244,5092.2573,57.23289999999997
nancy,10000,5011.524,5011.598,0.07399999999961437
nancy,10000,5011.524,5071.379,59.85499999999956
nancy,10000,5015.104,5015.1763,0.07229999999981374
nancy,10000,5015.104,5074.327,59.222999999999956
nancy,10000,5018.9814,5019.073,0.09160000000065338
nancy,10000,5018.9814,5073.1333,54.15190000000075
nancy,10000,5022.6543,5022.719,0.0646999999999025
nancy,10000,5022.6543,5083.566,60.911699999999655
nancy,10000,5159.457,5159.628,0.170999999999367
nancy,10000,5159.457,5213.7085,54.251499999999396
nancy,10000,5026.6846,5026.752,0.06740000000081636
nancy,10000,5026.6846,5080.917,54.23240000000078
rennes,10000,4915.1665,4915.2925,0.12599999999929423
rennes,10000,4915.1665,4965.1797,50.013199999999415
rennes,10000,4919.671,4919.7896,0.11859999999978754
rennes,10000,4919.671,4974.8306,55.159599999999955
rennes,10000,4924.1987,4924.32,0.12129999999979191
rennes,10000,4924.1987,4977.5034,53.304699999999684
rennes,10000,4928.856,4928.9673,0.11130000000048312
rennes,10000,4928.856,4979.362,50.50600000000031
rennes,10000,4933.7173,4933.837,0.11970000000019354
rennes,10000,4933.7173,4984.5796,50.86229999999978
lyon,10000,4879.545,4879.715,0.17000000000007276
lyon,10000,4879.545,4934.8037,55.25870000000032
lyon,10000,4885.7993,4885.9336,0.13430000000062137
lyon,10000,4885.7993,4938.6406,52.84130000000005
lyon,10000,4891.1157,4891.3066,0.19089999999960128
lyon,10000,4891.1157,4946.459,55.343299999999545
lyon,10000,4897.259,4897.4526,0.19359999999960564
lyon,10000,4897.259,4946.2476,48.98859999999968
nancy,10000,5163.5127,5163.6924,0.17969999999968422
nancy,10000,5163.5127,5222.3384,58.825699999999415
lyon,10000,4902.725,4902.8735,0.1484999999993306
lyon,10000,4902.725,4951.2554,48.530399999999645
rennes,10000,4882.129,4882.2476,0.11859999999978754
rennes,10000,4882.129,4935.067,52.9380000000001
rennes,10000,4886.288,4886.419,0.13100000000031287
rennes,10000,4886.288,4935.654,49.366000000000895
rennes,10000,4890.987,4891.106,0.11899999999968713
rennes,10000,4890.987,4942.864,51.8769999999995
rennes,10000,4896.101,4896.2466,0.1456000000007407
rennes,10000,4896.101,4949.7495,53.64850000000024
rennes,10000,4900.5537,4900.671,0.1172999999998865
rennes,10000,4900.5537,4948.7344,48.18069999999989
nantes,10000,4811.8574,4812.052,0.19459999999980937
nantes,10000,4811.8574,4861.431,49.573599999999715
nantes,10000,4817.84,4818.0063,0.16629999999986467
nantes,10000,4817.84,4872.3716,54.53160000000025
nantes,10000,4823.744,4823.936,0.19200000000000728
nantes,10000,4823.744,4872.454,48.710000000000036
nantes,10000,4830.377,4830.544,0.16699999999946158
nantes,10000,4830.377,4878.451,48.073999999999614
nancy,10000,5167.5283,5167.7065,0.17820000000028813
nancy,10000,5167.5283,5227.722,60.19369999999981
nantes,10000,4836.197,4836.427,0.22999999999956344
nantes,10000,4836.197,4887.048,50.85099999999966
nancy,10000,4920.8477,4920.9536,0.1058999999995649
nancy,10000,4920.8477,4976.7837,55.935999999999694
nancy,10000,4924.4897,4924.617,0.12730000000010477
nancy,10000,4924.4897,4982.9463,58.456599999999526
nancy,10000,4928.3257,4928.4287,0.10300000000006548
nancy,10000,4928.3257,4984.8623,56.53659999999945
nancy,10000,4932.476,4932.5845,0.10850000000027649
nancy,10000,4932.476,4987.428,54.952000000000226
nancy,10000,4936.897,4936.9985,0.1014999999997599
nancy,10000,4936.897,4994.669,57.771999999999935
rennes,10000,4847.3003,4847.4443,0.14400000000023283
rennes,10000,4847.3003,4895.382,48.08169999999973
rennes,10000,4852.0684,4852.2207,0.15229999999974098
rennes,10000,4852.0684,4904.914,52.84559999999965
rennes,10000,4856.5776,4856.6895,0.11190000000078726
rennes,10000,4856.5776,4911.1597,54.58210000000054
rennes,10000,4861.751,4861.84,0.08899999999994179
rennes,10000,4861.751,4914.95,53.198999999999614
lyon,10000,5052.921,5053.0215,0.10049999999955617
lyon,10000,5052.921,5102.8486,49.927599999999984
nancy,10000,5171.7954,5171.9717,0.17630000000008295
nancy,10000,5171.7954,5226.163,54.367599999999584
rennes,10000,4867.923,4868.0464,0.12340000000040163
rennes,10000,4867.923,4917.7827,49.859699999999975
rennes,10000,5062.592,5062.8325,0.24050000000079308
rennes,10000,5062.592,5112.864,50.271999999999935
rennes,10000,5067.055,5067.3257,0.27070000000003347
rennes,10000,5067.055,5117.8857,50.830699999999524
rennes,10000,5072.366,5080.5156,8.149599999999737
rennes,10000,5072.366,5121.8433,49.47730000000047
rennes,10000,5076.9985,5077.2075,0.20900000000074215
rennes,10000,5076.9985,5125.556,48.55749999999989
rennes,10000,5082.093,5082.3535,0.26050000000032014
rennes,10000,5082.093,5132.2188,50.1257999999998
nantes,10000,5029.2085,5029.3984,0.18990000000030705
nantes,10000,5029.2085,5077.767,48.558500000000095
nantes,10000,5035.273,5035.437,0.1639999999997599
nantes,10000,5035.273,5082.058,46.784999999999854
nantes,10000,5041.0737,5041.2515,0.17780000000038854
nantes,10000,5041.0737,5086.5176,45.44390000000021
nantes,10000,5047.536,5047.6997,0.16370000000006257
nantes,10000,5047.536,5094.5415,47.00550000000021
lyon,10000,5059.4473,5059.567,0.11970000000019354
lyon,10000,5059.4473,5107.253,47.80569999999989
nantes,10000,5052.634,5052.812,0.17799999999988358
nantes,10000,5052.634,5099.674,47.039999999999964
nantes,10000,4997.929,4998.069,0.14000000000032742
nantes,10000,4997.929,5047.1885,49.259500000000116
nantes,10000,5003.9595,5004.113,0.15350000000034925
nantes,10000,5003.9595,5054.4614,50.501900000000205
nantes,10000,5009.638,5009.786,0.14800000000013824
nantes,10000,5009.638,5059.47,49.832000000000335
nantes,10000,5016.389,5016.546,0.1570000000001528
nantes,10000,5016.389,5062.151,45.761999999999716
nantes,10000,5022.125,5022.2686,0.14360000000033324
nantes,10000,5022.125,5071.4067,49.281699999999546
nancy,10000,5094.774,5094.845,0.07099999999991269
nancy,10000,5094.774,5147.7153,52.9412999999995
nancy,10000,5098.232,5098.3076,0.07560000000012224
nancy,10000,5098.232,5153.119,54.886999999999716
nancy,10000,5102.395,5102.47,0.0749999999998181
nancy,10000,5102.395,5155.193,52.797999999999774
nancy,10000,5106.078,5106.151,0.07299999999941065
nancy,10000,5106.078,5159.1304,53.05239999999958
lyon,10000,5064.5464,5064.663,0.11659999999938009
lyon,10000,5064.5464,5110.341,45.79460000000017
nancy,10000,5109.755,5109.829,0.07399999999961437
nancy,10000,5109.755,5160.589,50.83399999999983
lyon,10000,4997.137,4997.279,0.14200000000073487
lyon,10000,4997.137,5043.1567,46.01969999999983
lyon,10000,5003.1978,5003.377,0.17920000000049185
lyon,10000,5003.1978,5048.9277,45.72990000000027
lyon,10000,5009.133,5009.2754,0.14240000000063446
lyon,10000,5009.133,5058.77,49.637000000000626
lyon,10000,5015.411,5015.5933,0.1823000000003958
lyon,10000,5015.411,5061.1313,45.72029999999995
lyon,10000,5020.8667,5021.0273,0.16060000000015862
lyon,10000,5020.8667,5067.306,46.4393
lyon,10000,4984.853,4984.973,0.11999999999989086
lyon,10000,4984.853,5033.9404,49.08740000000034
lyon,10000,4991.1733,4991.265,0.09169999999994616
lyon,10000,4991.1733,5039.9346,48.76129999999921
lyon,10000,4996.315,4996.47,0.15500000000065484
lyon,10000,4996.315,5046.6973,50.382300000000214
lyon,10000,5002.8706,5003.009,0.13839999999981956
lyon,10000,5002.8706,5052.889,50.01839999999993
lyon,10000,5071.6357,5071.749,0.11329999999998108
lyon,10000,5071.6357,5119.2188,47.58309999999983
lyon,10000,5008.0093,5008.153,0.1437000000005355
lyon,10000,5008.0093,5056.939,48.929700000000594
rennes,10000,4991.098,4991.274,0.17600000000038563
rennes,10000,4991.098,5038.1616,47.063600000000406
rennes,10000,4995.705,4995.88,0.1750000000001819
rennes,10000,4995.705,5044.5244,48.819400000000314
rennes,10000,5000.7305,5001.182,0.4515000000001237
rennes,10000,5000.7305,5049.808,49.07750000000033
rennes,10000,5005.9805,5006.1416,0.16110000000026048
rennes,10000,5005.9805,5056.63,50.649500000000444
rennes,10000,5010.7153,5010.9004,0.18510000000060245
rennes,10000,5010.7153,5061.0093,50.29399999999987
nantes,10000,4934.8003,4934.905,0.10469999999986612
nantes,10000,4934.8003,4982.335,47.53470000000016
nantes,10000,4940.8066,4940.9077,0.1010999999998603
nantes,10000,4940.8066,4990.6294,49.822799999999916
nantes,10000,4946.5728,4946.674,0.10120000000006257
nantes,10000,4946.5728,4994.333,47.76019999999971
nantes,10000,4953.005,4953.122,0.11700000000018917
nantes,10000,4953.005,5000.219,47.21399999999994
lyon,10000,5077.2393,5077.339,0.09969999999975698
lyon,10000,5077.2393,5123.1245,45.88519999999971
nantes,10000,4959.214,4959.3086,0.09460000000035507
nantes,10000,4959.214,5004.5195,45.30550000000039
nantes,10000,4937.638,4937.7354,0.09739999999965221
nantes,10000,4937.638,4982.6934,45.05540000000019
nantes,10000,4942.3076,4942.445,0.13739999999961583
nantes,10000,4942.3076,4990.6465,48.33889999999974
nantes,10000,4949.047,4949.151,0.10400000000026921
nantes,10000,4949.047,4995.206,46.15900000000056
nantes,10000,4954.777,4954.9043,0.12730000000010477
nantes,10000,4954.777,5001.6685,46.89149999999972
nantes,10000,4960.323,4960.454,0.13099999999940337
nantes,10000,4960.323,5006.178,45.85499999999956
lyon,10000,4927.449,4927.6167,0.16769999999996799
lyon,10000,4927.449,4974.9375,47.488500000000386
lyon,10000,4933.17,4933.2915,0.12150000000019645
lyon,10000,4933.17,4981.211,48.04100000000017
lyon,10000,4938.7266,4938.8853,0.15869999999995343
lyon,10000,4938.7266,4989.556,50.82939999999962
lyon,10000,4944.6724,4944.8384,0.16599999999925785
lyon,10000,4944.6724,4992.7637,48.09130000000005
nancy,10000,5155.7573,5155.932,0.17469999999957508
nancy,10000,5155.7573,5207.826,52.06869999999981
lyon,10000,4951.177,4951.344,0.16700000000037107
lyon,10000,4951.177,4999.221,48.04399999999987
nancy,10000,4997.916,4998.094,0.17799999999988358
nancy,10000,4997.916,5049.7627,51.846700000000055
nancy,10000,5001.688,5001.8633,0.17529999999987922
nancy,10000,5001.688,5054.68,52.99200000000019
nancy,10000,5005.5386,5005.71,0.17140000000017608
nancy,10000,5005.5386,5057.6875,52.14890000000014
nancy,10000,5009.5674,5009.739,0.17159999999967113
nancy,10000,5009.5674,5063.692,54.1246000000001
nancy,10000,5013.2783,5013.454,0.1756999999997788
nancy,10000,5013.2783,5069.147,55.86869999999999
nancy,10000,5000.297,5000.368,0.07100000000082218
nancy,10000,5000.297,5054.883,54.58600000000024
nancy,10000,5004.2485,5004.3115,0.06300000000010186
nancy,10000,5004.2485,5056.9375,52.689000000000306
nancy,10000,5008.206,5008.2827,0.07669999999961874
nancy,10000,5008.206,5061.6494,53.44340000000011
nancy,10000,5012.0244,5012.097,0.07259999999951106
nancy,10000,5012.0244,5068.2974,56.27300000000014
nancy,10000,5159.486,5159.66,0.17399999999997817
nancy,10000,5159.486,5211.131,51.64500000000044
nancy,10000,5015.94,5016.0117,0.0717000000004191
nancy,10000,5015.94,5070.7935,54.85350000000017
rennes,10000,4922.7188,4922.8335,0.1147000000000844
rennes,10000,4922.7188,4969.2627,46.543900000000576
rennes,10000,4927.3506,4927.437,0.0864000000001397
rennes,10000,4927.3506,4974.189,46.83840000000055
rennes,10000,4932.04,4932.1943,0.15430000000014843
rennes,10000,4932.04,4978.347,46.30699999999979
rennes,10000,4937.384,4937.4863,0.10229999999955908
rennes,10000,4937.384,4983.784,46.399999999999636
rennes,10000,4941.7876,4941.9604,0.1728000000002794
rennes,10000,4941.7876,4987.4434,45.655800000000454
lyon,10000,4879.083,4879.254,0.1710000000002765
lyon,10000,4879.083,4928.271,49.1880000000001
lyon,10000,4885.159,4885.33,0.1710000000002765
lyon,10000,4885.159,4932.226,47.06700000000001
lyon,10000,4890.269,4890.44,0.170999999999367
lyon,10000,4890.269,4940.5205,50.251499999999396
lyon,10000,4896.358,4896.5293,0.1712999999999738
lyon,10000,4896.358,4946.819,50.46100000000024
nancy,10000,5163.422,5163.595,0.17300000000068394
nancy,10000,5163.422,5217.6,54.17800000000079
lyon,10000,4901.9307,4902.133,0.20229999999992287
lyon,10000,4901.9307,4951.347,49.416299999999865
rennes,10000,4897.9473,4898.1323,0.18500000000040018
rennes,10000,4897.9473,4945.948,48.000700000000506
rennes,10000,4902.6646,4902.882,0.21739999999954307
rennes,10000,4902.6646,4953.323,50.658400000000256
rennes,10000,4907.1963,4907.362,0.16570000000047003
rennes,10000,4907.1963,4957.7905,50.594200000000455
rennes,10000,4912.4272,4912.593,0.1657999999997628
rennes,10000,4912.4272,4962.06,49.632800000000316
rennes,10000,4916.9595,4917.1226,0.16309999999975844
rennes,10000,4916.9595,4962.337,45.37750000000051
nantes,10000,4843.2427,4843.3496,0.10689999999976862
nantes,10000,4843.2427,4889.093,45.85030000000006
nantes,10000,4848.598,4848.731,0.13299999999981083
nantes,10000,4848.598,4899.2656,50.667599999999766
nantes,10000,4855.2207,4855.322,0.10130000000026484
nantes,10000,4855.2207,4904.524,49.30330000000049
nantes,10000,4861.2593,4861.36,0.10069999999996071
nantes,10000,4861.2593,4907.7715,46.51220000000012
nancy,10000,5167.211,5167.386,0.1750000000001819
nancy,10000,5167.211,5219.6724,52.46140000000014
nantes,10000,4866.5063,4866.6484,0.14210000000002765
nantes,10000,4866.5063,4912.6353,46.128999999999905
nancy,10000,4940.341,4940.5127,0.1716999999998734
nancy,10000,4940.341,4994.297,53.95599999999922
nancy,10000,4943.842,4944.016,0.17399999999997817
nancy,10000,4943.842,4999.605,55.76299999999992
nancy,10000,4947.5913,4947.764,0.17270000000007713
nancy,10000,4947.5913,4999.7046,52.11329999999998
nancy,10000,4951.272,4951.445,0.17299999999977445
nancy,10000,4951.272,5006.5293,55.257300000000214
nancy,10000,4955.1304,4955.3047,0.1742999999996755
nancy,10000,4955.1304,5011.1514,56.02099999999973
rennes,10000,4848.3,4848.399,0.09900000000016007
rennes,10000,4848.3,4896.682,48.38199999999961
rennes,10000,4853.6045,4853.722,0.11749999999938154
rennes,10000,4853.6045,4901.963,48.35849999999937
rennes,10000,4858.4116,4858.512,0.1003999999993539
rennes,10000,4858.4116,4908.486,50.074399999999514
rennes,10000,4862.991,4863.08,0.08899999999994179
rennes,10000,4862.991,4912.689,49.69800000000032
lyon,10000,5049.082,5049.316,0.23399999999946886
lyon,10000,5049.082,5096.2095,47.1274999999996
nancy,10000,5139.0435,5139.2163,0.1728000000002794
nancy,10000,5139.0435,5193.5435,54.5
rennes,10000,4826.975,4827.1455,0.17049999999926513
rennes,10000,4826.975,4875.5854,48.61039999999957
rennes,10000,5025.0933,5025.271,0.17769999999927677
rennes,10000,5025.0933,5071.5527,46.45939999999973
rennes,10000,5029.7236,5029.9185,0.1948999999995067
rennes,10000,5029.7236,5075.744,46.02039999999943
rennes,10000,5034.2485,5034.511,0.2625000000007276
rennes,10000,5034.2485,5083.167,48.91850000000068
rennes,10000,5039.48,5039.7334,0.25340000000051077
rennes,10000,5039.48,5084.4175,44.9375
rennes,10000,5044.046,5044.205,0.15899999999965075
rennes,10000,5044.046,5092.022,47.97599999999966
nantes,10000,4998.7417,4998.851,0.10930000000007567
nantes,10000,4998.7417,5043.5845,44.84280000000035
nantes,10000,5005.0156,5005.316,0.3004000000000815
nantes,10000,5005.0156,5054.103,49.08740000000034
nantes,10000,5010.238,5010.328,0.09000000000014552
nantes,10000,5010.238,5060.0444,49.806399999999485
nantes,10000,5017.504,5017.647,0.1430000000000291
nantes,10000,5017.504,5064.607,47.103000000000065
lyon,10000,5055.687,5055.8228,0.13580000000001746
lyon,10000,5055.687,5102.161,46.47400000000016
nantes,10000,5023.04,5023.1655,0.12550000000010186
nantes,10000,5023.04,5070.119,47.07899999999972
nantes,10000,4991.8955,4992.884,0.9885000000003856
nantes,10000,4991.8955,5038.8896,46.9941000000008
nantes,10000,4997.8535,4998.0283,0.17479999999977736
nantes,10000,4997.8535,5046.177,48.32349999999951
nantes,10000,5003.7236,5003.8765,0.1529000000000451
nantes,10000,5003.7236,5051.2485,47.524899999999434
nantes,10000,5010.258,5010.442,0.18400000000019645
nantes,10000,5010.258,5056.07,45.8119999999999
nantes,10000,5016.0547,5016.2246,0.1698999999998705
nantes,10000,5016.0547,5061.799,45.744300000000294
nancy,10000,5082.1416,5082.322,0.18040000000019063
nancy,10000,5082.1416,5136.0107,53.86909999999989
nancy,10000,5086.0176,5086.1895,0.17190000000027794
nancy,10000,5086.0176,5139.1147,53.097099999999955
nancy,10000,5090.1133,5090.288,0.17469999999957508
nancy,10000,5090.1133,5145.4077,55.29439999999977
nancy,10000,5094.034,5094.2114,0.17740000000048894
nancy,10000,5094.034,5146.278,52.2440000000006
lyon,10000,5060.5015,5060.7095,0.20799999999962893
lyon,10000,5060.5015,5110.4536,49.95209999999952
nancy,10000,5097.881,5098.055,0.17399999999997817
nancy,10000,5097.881,5151.468,53.586999999999534
lyon,10000,4962.2993,4974.8105,12.511199999999917
lyon,10000,4962.2993,5008.9824,46.683100000000195
lyon,10000,4968.5747,4981.159,12.58429999999953
lyon,10000,4968.5747,5014.3037,45.72900000000027
lyon,10000,4973.6616,4986.1763,12.51469999999972
lyon,10000,4973.6616,5018.91,45.24839999999949
lyon,10000,4980.0,4992.5527,12.552700000000186
lyon,10000,4980.0,5025.6597,45.65970000000016
lyon,10000,4985.4634,4998.03,12.566600000000108
lyon,10000,4985.4634,5030.618,45.154600000000755
lyon,10000,4946.4653,4946.602,0.13670000000001892
lyon,10000,4946.4653,4993.939,47.47370000000046
lyon,10000,4952.9844,4953.0776,0.09319999999934225
lyon,10000,4952.9844,4999.922,46.93759999999929
lyon,10000,4957.936,4958.0664,0.13040000000000873
lyon,10000,4957.936,5007.3486,49.412600000000566
lyon,10000,4964.683,4964.8276,0.14459999999962747
lyon,10000,4964.683,5013.6567,48.97369999999955
lyon,10000,5067.323,5067.464,0.14099999999962165
lyon,10000,5067.323,5117.357,50.03399999999965
lyon,10000,4970.005,4970.186,0.18099999999958527
lyon,10000,4970.005,5016.5464,46.54140000000007
rennes,10000,4958.451,4958.5396,0.0886000000000422
rennes,10000,4958.451,5006.657,48.20600000000013
rennes,10000,4963.365,4963.466,0.10100000000056752
rennes,10000,4963.365,5010.9595,47.59450000000015
rennes,10000,4967.9995,4968.089,0.08950000000004366
rennes,10000,4967.9995,5015.9473,47.947799999999916
rennes,10000,4973.115,4973.2217,0.10670000000027358
rennes,10000,4973.115,5019.8926,46.77760000000035
rennes,10000,4977.5474,4977.6494,0.10199999999986176
rennes,10000,4977.5474,5022.9775,45.430099999999584
nantes,10000,4908.404,4908.689,0.2849999999998545
nantes,10000,4908.404,4953.1133,44.70929999999953
nantes,10000,4913.588,4913.762,0.17399999999997817
nantes,10000,4913.588,4958.8994,45.3114000000005
nantes,10000,4919.653,4919.942,0.2889999999997599
nantes,10000,4919.653,4968.8105,49.157499999999345
nantes,10000,4926.515,4926.776,0.2609999999995125
nantes,10000,4926.515,4975.3394,48.824399999999514
lyon,10000,5072.5537,5072.6587,0.10499999999956344
lyon,10000,5072.5537,5120.618,48.0643
nantes,10000,4932.818,4932.988,0.17000000000007276
nantes,10000,4932.818,4982.2563,49.4382999999998
nantes,10000,4904.855,4904.952,0.09700000000066211
nantes,10000,4904.855,4950.65,45.79500000000007
nantes,10000,4911.231,4911.3438,0.11279999999987922
nantes,10000,4911.231,4957.305,46.074000000000524
nantes,10000,4916.6157,4916.719,0.1032999999997628
nantes,10000,4916.6157,4962.7383,46.12259999999969
nantes,10000,4922.677,4922.7764,0.09940000000005966
nantes,10000,4922.677,4971.0405,48.363500000000386
nantes,10000,4928.754,4928.849,0.09500000000025466
nantes,10000,4928.754,4974.9126,46.15859999999975
lyon,10000,4908.279,4908.554,0.2749999999996362
lyon,10000,4908.279,4955.5283,47.249299999999494
lyon,10000,4914.4443,4914.656,0.21169999999983702
lyon,10000,4914.4443,4962.4995,48.055199999999786
lyon,10000,4919.7515,4920.005,0.25349999999980355
lyon,10000,4919.7515,4969.5483,49.796800000000076
lyon,10000,4926.3203,4926.525,0.20469999999932043
lyon,10000,4926.3203,4972.5293,46.20899999999983
nancy,10000,5123.648,5123.8203,0.17230000000017753
nancy,10000,5123.648,5176.1235,52.475499999999556
lyon,10000,4932.231,4932.456,0.2250000000003638
lyon,10000,4932.231,4981.557,49.32600000000002
nancy,10000,4994.615,4994.6846,0.06959999999980937
nancy,10000,4994.615,5049.335,54.720000000000255
nancy,10000,4998.475,4998.542,0.06700000000000728
nancy,10000,4998.475,5052.265,53.789999999999964
nancy,10000,5002.4756,5002.5474,0.07180000000062137
nancy,10000,5002.4756,5056.054,53.57840000000033
nancy,10000,5006.861,5006.93,0.06900000000041473
nancy,10000,5006.861,5059.802,52.9409999999998
nancy,10000,5010.8228,5010.8936,0.07080000000041764
nancy,10000,5010.8228,5064.04,53.21720000000005
nancy,10000,4963.4414,4963.5864,0.14500000000043656
nancy,10000,4963.4414,5014.9146,51.47320000000036
nancy,10000,4967.0063,4967.1895,0.18320000000039727
nancy,10000,4967.0063,5021.6685,54.66219999999976
nancy,10000,4971.0293,4971.1865,0.15719999999964784
nancy,10000,4971.0293,5023.737,52.70769999999993
nancy,10000,4974.9014,4975.045,0.14360000000033324
nancy,10000,4974.9014,5029.6904,54.78900000000067
nancy,10000,5127.1587,5127.331,0.17230000000017753
nancy,10000,5127.1587,5181.644,54.48530000000028
nancy,10000,4978.956,4979.101,0.14499999999952706
nancy,10000,4978.956,5033.434,54.478000000000065
rennes,10000,4881.6987,4881.866,0.1673000000000684
rennes,10000,4881.6987,4929.3115,47.61279999999988
rennes,10000,4886.394,4886.6255,0.23149999999986903
rennes,10000,4886.394,4931.693,45.29899999999998
rennes,10000,4891.2134,4891.408,0.19460000000071886
rennes,10000,4891.2134,4938.001,46.787600000000566
rennes,10000,4896.304,4896.4966,0.1926000000003114
rennes,10000,4896.304,4941.449,45.14499999999953
rennes,10000,4901.5103,4901.7207,0.21039999999993597
rennes,10000,4901.5103,4951.22,49.70970000000034
lyon,10000,4829.39,4829.513,0.12299999999959255
lyon,10000,4829.39,4877.6455,48.2554999999993
lyon,10000,4834.756,4834.8477,0.09169999999994616
lyon,10000,4834.756,4881.5947,46.838699999999335
lyon,10000,4839.635,4839.7407,0.10570000000006985
lyon,10000,4839.635,4889.0903,49.455299999999625
lyon,10000,4846.423,4846.5176,0.09460000000035507
lyon,10000,4846.423,4893.6055,47.18249999999989
nancy,10000,5131.3726,5131.5454,0.1728000000002794
nancy,10000,5131.3726,5182.448,51.07540000000063
lyon,10000,4851.8394,4851.9346,0.09519999999974971
lyon,10000,4851.8394,4900.0767,48.23729999999978
rennes,10000,4848.1455,4848.265,0.11950000000069849
rennes,10000,4848.1455,4894.439,46.29350000000068
rennes,10000,4852.5195,4852.635,0.11549999999988358
rennes,10000,4852.5195,4902.42,49.90049999999974
rennes,10000,4857.291,4857.4185,0.12749999999959982
rennes,10000,4857.291,4904.267,46.97599999999966
rennes,10000,4862.244,4862.3604,0.11639999999988504
rennes,10000,4862.244,4910.282,48.038000000000466
rennes,10000,4867.232,4867.335,0.10300000000006548
rennes,10000,4867.232,4914.99,47.75799999999981
nantes,10000,4793.1143,4793.236,0.1216999999996915
nantes,10000,4793.1143,4839.436,46.32169999999951
nantes,10000,4798.795,4798.972,0.17699999999967986
nantes,10000,4798.795,4848.6216,49.826600000000326
nantes,10000,4804.3115,4804.473,0.16150000000016007
nantes,10000,4804.3115,4849.8237,45.51220000000012
nantes,10000,4811.3135,4811.492,0.17849999999998545
nantes,10000,4811.3135,4856.68,45.36650000000009
nancy,10000,5135.126,5135.309,0.18299999999999272
nancy,10000,5135.126,5188.139,53.01299999999992
nantes,10000,4816.6904,4816.856,0.16559999999935826
nantes,10000,4816.6904,4865.9673,49.27689999999984
nancy,10000,4876.244,4876.3086,0.06460000000060973
nancy,10000,4876.244,4931.751,55.50700000000052
nancy,10000,4880.1104,4880.1733,0.06290000000080909
nancy,10000,4880.1104,4933.1816,53.07120000000032
nancy,10000,4883.784,4883.866,0.0820000000003347
nancy,10000,4883.784,4938.7495,54.96550000000025
nancy,10000,4887.5425,4887.615,0.07250000000021828
nancy,10000,4887.5425,4942.9297,55.38720000000012
nancy,10000,4891.0435,4891.1597,0.11620000000038999
nancy,10000,4891.0435,4945.3467,54.30320000000029
rennes,10000,4807.7104,4807.847,0.13659999999981665
rennes,10000,4807.7104,4856.471,48.76059999999961
rennes,10000,4812.6157,4812.758,0.1422999999995227
rennes,10000,4812.6157,4858.736,46.12029999999959
rennes,10000,4817.501,4817.6206,0.11959999999999127
rennes,10000,4817.501,4865.9287,48.427700000000186
rennes,10000,4822.473,4822.6,0.12700000000040745
rennes,10000,4822.473,4868.4194,45.94639999999981
lyon,10000,5100.935,5101.1113,0.17629999999917345
lyon,10000,5100.935,5146.576,45.64099999999962
nancy,10000,5183.945,5184.2056,0.2606000000005224
nancy,10000,5183.945,5236.096,52.15099999999984
rennes,10000,4896.3438,4896.5063,0.1625000000003638
rennes,10000,4896.3438,4943.741,47.39720000000034
rennes,10000,5062.06,5062.269,0.20899999999983265
rennes,10000,5062.06,5107.07,45.00999999999931
rennes,10000,5066.9863,5067.223,0.23670000000038272
rennes,10000,5066.9863,5112.0015,45.01520000000073
rennes,10000,5071.676,5071.9287,0.25270000000000437
rennes,10000,5071.676,5116.4336,44.75759999999991
rennes,10000,5076.905,5077.066,0.1610000000000582
rennes,10000,5076.905,5123.833,46.927999999999884
rennes,10000,5081.222,5081.473,0.2510000000002037
rennes,10000,5081.222,5130.9546,49.732600000000275
nantes,10000,5040.4014,5040.4956,0.09420000000045547
nantes,10000,5040.4014,5086.1875,45.78610000000026
nantes,10000,5046.1104,5046.2646,0.15420000000085565
nantes,10000,5046.1104,5094.34,48.22960000000057
nantes,10000,5051.4834,5051.6143,0.1309000000001106
nantes,10000,5051.4834,5097.459,45.97559999999976
nantes,10000,5058.2017,5058.35,0.14830000000074506
nantes,10000,5058.2017,5106.3916,48.18990000000031
lyon,10000,5107.54,5107.7188,0.17879999999968277
lyon,10000,5107.54,5155.5146,47.974600000000464
nantes,10000,5064.593,5064.7417,0.14869999999973516
nantes,10000,5064.593,5109.2354,44.642399999999725
nantes,10000,5004.2036,5004.298,0.09439999999995052
nantes,10000,5004.2036,5052.8237,48.62010000000009
nantes,10000,5009.4556,5009.623,0.16739999999936117
nantes,10000,5009.4556,5055.1885,45.73289999999997
nantes,10000,5016.042,5016.1353,0.09329999999954453
nantes,10000,5016.042,5062.776,46.73399999999947
nantes,10000,5022.2764,5022.444,0.1676000000006752
nantes,10000,5022.2764,5070.475,48.198600000000624
nantes,10000,5028.1997,5028.334,0.13429999999971187
nantes,10000,5028.1997,5075.896,47.69629999999961
nancy,10000,5125.964,5126.1387,0.17470000000048458
