cluster,msg_size,time
nantes,100000,5148.8447
nantes,100000,5148.8496
nantes,100000,5148.8545
nantes,100000,5148.8594
nantes,100000,5171.723
nantes,100000,5171.758
nantes,100000,5171.8096
nantes,100000,5171.822
nantes,100000,5171.8315
nantes,100000,5171.842
nantes,100000,4994.231
nantes,100000,4994.2524
nantes,100000,4994.259
nantes,100000,4994.2725
nantes,100000,4994.278
nantes,100000,4994.2827
nantes,100000,4994.292
nantes,100000,4994.297
nantes,100000,4994.3022
nantes,100000,5017.111
nantes,100000,5017.157
nantes,100000,5017.1704
nantes,100000,5017.1807
nantes,100000,5017.205
nantes,100000,5017.2114
nantes,100000,5017.2163
nantes,100000,5017.221
nantes,100000,5017.226
nantes,100000,5040.301
nantes,100000,5040.3486
nantes,100000,5040.362
nantes,100000,5040.3716
nantes,100000,5040.386
nantes,100000,5040.3955
nantes,100000,5040.444
nantes,100000,5040.4556
nantes,100000,5040.471
nantes,100000,5063.3647
nantes,100000,5063.386
nantes,100000,5063.4014
nantes,100000,5063.4067
nantes,100000,5063.4116
nantes,100000,5063.4204
nantes,100000,5063.426
nantes,100000,5063.43
nantes,100000,5063.4463
nantes,100000,5086.334
nantes,100000,5086.356
nantes,100000,5086.3633
nantes,100000,5086.376
nantes,100000,5086.382
nantes,100000,5086.3867
nantes,100000,5086.3955
nantes,100000,5086.4004
nantes,100000,5086.406
nantes,100000,5109.34
nantes,100000,5109.362
nantes,100000,5109.3687
nantes,100000,5109.375
nantes,100000,5109.4097
nantes,100000,5109.4175
nantes,100000,5109.423
nantes,100000,5109.4272
nantes,100000,5109.433
nantes,100000,5132.2837
nantes,100000,5132.306
nantes,100000,5132.313
nantes,100000,5132.319
nantes,100000,5132.324
nantes,100000,5132.3296
nantes,100000,5132.3345
nantes,100000,5132.3394
nantes,100000,5132.344
nantes,100000,5155.0664
nantes,100000,5155.1147
nantes,100000,5155.123
nantes,100000,5155.1284
nantes,100000,5155.1333
nantes,100000,5155.138
nantes,100000,5155.143
nantes,100000,5155.148
nantes,100000,5155.1533
nantes,100000,5178.0005
nantes,100000,5178.037
nantes,100000,5178.0903
nantes,100000,5178.103
nantes,100000,5178.1123
nantes,100000,5178.122
nantes,100000,4999.578
nantes,100000,4999.6006
nantes,100000,4999.6074
nantes,100000,4999.6206
nantes,100000,4999.6265
nantes,100000,4999.633
nantes,100000,4999.641
nantes,100000,4999.647
nantes,100000,4999.653
nantes,100000,5022.4907
nantes,100000,5022.5493
nantes,100000,5022.5576
nantes,100000,5022.5635
nantes,100000,5022.569
nantes,100000,5022.5737
nantes,100000,5022.5796
nantes,100000,5022.585
nantes,100000,5022.591
nantes,100000,5045.6724
nantes,100000,5045.717
nantes,100000,5045.7295
nantes,100000,5045.7393
nantes,100000,5045.753
nantes,100000,5045.7627
nantes,100000,5045.8125
nantes,100000,5045.825
nantes,100000,5045.84
nantes,100000,5068.72
nantes,100000,5068.741
nantes,100000,5068.755
nantes,100000,5068.76
nantes,100000,5068.765
nantes,100000,5068.773
nantes,100000,5068.7783
nantes,100000,5068.783
nantes,100000,5068.799
nantes,100000,5091.6865
nantes,100000,5091.708
nantes,100000,5091.7144
nantes,100000,5091.726
nantes,100000,5091.7314
nantes,100000,5091.7373
nantes,100000,5091.745
nantes,100000,5091.75
nantes,100000,5091.756
nantes,100000,5114.693
nantes,100000,5114.7134
nantes,100000,5114.7197
nantes,100000,5114.725
nantes,100000,5114.76
nantes,100000,5114.768
nantes,100000,5114.774
nantes,100000,5114.779
nantes,100000,5114.784
nantes,100000,5137.6313
nantes,100000,5137.6533
nantes,100000,5137.6606
nantes,100000,5137.6655
nantes,100000,5137.671
nantes,100000,5137.677
nantes,100000,5137.6826
nantes,100000,5137.687
nantes,100000,5137.6924
nantes,100000,5160.451
nantes,100000,5160.4736
nantes,100000,5160.4805
nantes,100000,5160.486
nantes,100000,5160.491
nantes,100000,5160.4956
nantes,100000,5160.5015
nantes,100000,5160.5063
nantes,100000,5160.512
nantes,100000,5183.378
nantes,100000,5183.4126
nantes,100000,5183.465
nantes,100000,5183.4775
nantes,100000,5183.4873
nantes,100000,5183.4976
lyon,100000,4994.82
lyon,100000,4994.865
lyon,100000,4994.904
lyon,100000,4994.921
lyon,100000,4994.9263
lyon,100000,4994.9326
lyon,100000,4994.957
lyon,100000,4994.963
lyon,100000,4994.968
lyon,100000,5017.7573
lyon,100000,5017.802
lyon,100000,5017.809
lyon,100000,5017.8145
lyon,100000,5017.8193
lyon,100000,5017.8247
lyon,100000,5017.83
lyon,100000,5017.835
lyon,100000,5017.8403
lyon,100000,5040.8857
lyon,100000,5040.9316
lyon,100000,5040.9604
lyon,100000,5040.9707
lyon,100000,5040.986
lyon,100000,5040.9966
lyon,100000,5041.0483
lyon,100000,5041.06
lyon,100000,5041.087
lyon,100000,5063.926
lyon,100000,5063.9478
lyon,100000,5063.962
lyon,100000,5063.9673
lyon,100000,5063.972
lyon,100000,5063.98
lyon,100000,5063.9854
lyon,100000,5063.9907
lyon,100000,5064.007
lyon,100000,5086.883
lyon,100000,5086.9043
lyon,100000,5086.911
lyon,100000,5086.924
lyon,100000,5086.929
lyon,100000,5086.9346
lyon,100000,5086.943
lyon,100000,5086.9478
lyon,100000,5086.9526
lyon,100000,5109.924
lyon,100000,5109.962
lyon,100000,5109.9688
lyon,100000,5109.974
lyon,100000,5110.0044
lyon,100000,5110.012
lyon,100000,5110.017
lyon,100000,5110.022
lyon,100000,5110.027
lyon,100000,5132.9316
lyon,100000,5132.962
lyon,100000,5132.9688
lyon,100000,5132.974
lyon,100000,5132.979
lyon,100000,5132.9854
lyon,100000,5132.9897
lyon,100000,5132.9946
lyon,100000,5132.9995
lyon,100000,5155.678
lyon,100000,5155.7153
lyon,100000,5155.7275
lyon,100000,5155.7373
lyon,100000,5155.747
lyon,100000,5155.7563
lyon,100000,5155.7666
lyon,100000,5155.7754
lyon,100000,5155.785
lyon,100000,5178.632
lyon,100000,5178.667
lyon,100000,5178.7188
lyon,100000,5178.7305
lyon,100000,5178.74
lyon,100000,5178.7505
lyon,100000,5000.8237
lyon,100000,5000.8594
lyon,100000,5000.872
lyon,100000,5000.894
lyon,100000,5000.9043
lyon,100000,5000.9307
lyon,100000,5000.94
lyon,100000,5000.9453
lyon,100000,5000.95
lyon,100000,5023.762
lyon,100000,5023.815
lyon,100000,5023.823
lyon,100000,5023.829
lyon,100000,5023.834
lyon,100000,5023.8394
lyon,100000,5023.845
lyon,100000,5023.8506
lyon,100000,5023.8555
lyon,100000,5046.8916
lyon,100000,5046.938
lyon,100000,5046.951
lyon,100000,5046.9624
lyon,100000,5046.994
lyon,100000,5047.005
lyon,100000,5047.0576
lyon,100000,5047.07
lyon,100000,5047.087
lyon,100000,5069.9443
lyon,100000,5069.9663
lyon,100000,5069.98
lyon,100000,5069.986
lyon,100000,5069.9917
lyon,100000,5070.0005
lyon,100000,5070.006
lyon,100000,5070.011
lyon,100000,5070.0264
lyon,100000,5092.901
lyon,100000,5092.923
lyon,100000,5092.93
lyon,100000,5092.9526
lyon,100000,5092.9585
lyon,100000,5092.964
lyon,100000,5092.9727
lyon,100000,5092.9785
lyon,100000,5092.9834
lyon,100000,5115.9297
lyon,100000,5115.977
lyon,100000,5115.9844
lyon,100000,5115.991
lyon,100000,5116.0215
lyon,100000,5116.0293
lyon,100000,5116.0347
lyon,100000,5116.0396
lyon,100000,5116.045
lyon,100000,5138.9463
lyon,100000,5138.9683
lyon,100000,5138.986
lyon,100000,5138.9917
lyon,100000,5138.997
lyon,100000,5139.0034
lyon,100000,5139.0083
lyon,100000,5139.0137
lyon,100000,5139.019
lyon,100000,5161.6836
lyon,100000,5161.719
lyon,100000,5161.733
lyon,100000,5161.744
lyon,100000,5161.7544
lyon,100000,5161.7646
lyon,100000,5161.7744
lyon,100000,5161.7847
lyon,100000,5161.7944
lyon,100000,5184.6377
lyon,100000,5184.675
lyon,100000,5184.7266
lyon,100000,5184.7417
lyon,100000,5184.7515
lyon,100000,5184.7617
lyon,100000,5006.2773
lyon,100000,5006.311
lyon,100000,5006.323
lyon,100000,5006.355
lyon,100000,5006.3613
lyon,100000,5006.3667
lyon,100000,5006.376
lyon,100000,5006.3975
lyon,100000,5006.403
lyon,100000,5029.227
lyon,100000,5029.2554
lyon,100000,5029.262
lyon,100000,5029.267
lyon,100000,5029.272
lyon,100000,5029.277
lyon,100000,5029.2827
lyon,100000,5029.2876
lyon,100000,5029.2925
lyon,100000,5052.346
lyon,100000,5052.4067
lyon,100000,5052.421
lyon,100000,5052.43
lyon,100000,5052.4453
lyon,100000,5052.455
lyon,100000,5052.523
lyon,100000,5052.532
lyon,100000,5052.541
lyon,100000,5075.385
lyon,100000,5075.4053
lyon,100000,5075.4185
lyon,100000,5075.424
lyon,100000,5075.4287
lyon,100000,5075.437
lyon,100000,5075.442
lyon,100000,5075.447
lyon,100000,5075.4634
lyon,100000,5098.338
lyon,100000,5098.3584
lyon,100000,5098.3647
lyon,100000,5098.3774
lyon,100000,5098.382
lyon,100000,5098.387
lyon,100000,5098.396
lyon,100000,5098.401
lyon,100000,5098.406
lyon,100000,5121.394
lyon,100000,5121.415
lyon,100000,5121.422
lyon,100000,5121.427
lyon,100000,5121.457
lyon,100000,5121.464
lyon,100000,5121.469
lyon,100000,5121.474
lyon,100000,5121.495
lyon,100000,5144.3813
lyon,100000,5144.412
lyon,100000,5144.419
lyon,100000,5144.4233
lyon,100000,5144.428
lyon,100000,5144.433
lyon,100000,5144.4385
lyon,100000,5144.443
lyon,100000,5144.4478
lyon,100000,5167.1377
lyon,100000,5167.174
lyon,100000,5167.186
lyon,100000,5167.1963
lyon,100000,5167.206
lyon,100000,5167.2153
lyon,100000,5167.2256
lyon,100000,5167.2344
lyon,100000,5167.244
lyon,100000,5190.091
lyon,100000,5190.1255
lyon,100000,5190.178
lyon,100000,5190.1904
lyon,100000,5190.1997
lyon,100000,5190.21
lyon,100000,5013.316
lyon,100000,5013.351
lyon,100000,5013.3623
lyon,100000,5013.396
lyon,100000,5013.402
lyon,100000,5013.4067
lyon,100000,5013.4146
lyon,100000,5013.436
lyon,100000,5013.4414
lyon,100000,5036.2656
lyon,100000,5036.294
lyon,100000,5036.301
lyon,100000,5036.3057
lyon,100000,5036.311
lyon,100000,5036.3164
lyon,100000,5036.321
lyon,100000,5036.326
lyon,100000,5036.3306
lyon,100000,5059.3853
lyon,100000,5059.452
lyon,100000,5059.4653
lyon,100000,5059.475
lyon,100000,5059.4897
lyon,100000,5059.5347
lyon,100000,5059.5605
lyon,100000,5059.567
lyon,100000,5059.576
lyon,100000,5082.4146
lyon,100000,5082.4346
lyon,100000,5082.448
lyon,100000,5082.454
lyon,100000,5082.459
lyon,100000,5082.4673
lyon,100000,5082.4717
lyon,100000,5082.4766
lyon,100000,5082.4917
lyon,100000,5105.3716
lyon,100000,5105.393
lyon,100000,5105.399
lyon,100000,5105.412
lyon,100000,5105.4175
lyon,100000,5105.4224
lyon,100000,5105.4307
lyon,100000,5105.436
lyon,100000,5105.4404
lyon,100000,5128.4326
lyon,100000,5128.4536
lyon,100000,5128.46
lyon,100000,5128.489
lyon,100000,5128.496
lyon,100000,5128.501
lyon,100000,5128.5063
lyon,100000,5128.5107
lyon,100000,5128.5317
lyon,100000,5151.42
lyon,100000,5151.451
lyon,100000,5151.4585
lyon,100000,5151.463
lyon,100000,5151.4673
lyon,100000,5151.4727
lyon,100000,5151.4775
lyon,100000,5151.4824
lyon,100000,5151.4873
lyon,100000,5174.1772
lyon,100000,5174.214
lyon,100000,5174.226
lyon,100000,5174.236
lyon,100000,5174.2456
lyon,100000,5174.2554
lyon,100000,5174.2646
lyon,100000,5174.275
lyon,100000,5174.284
lyon,100000,5197.131
lyon,100000,5197.201
lyon,100000,5197.2153
lyon,100000,5197.2256
lyon,100000,5197.2354
lyon,100000,5197.245
nancy,100000,5187.647
nancy,100000,5187.687
nancy,100000,5187.6997
nancy,100000,5187.7217
nancy,100000,5187.7314
nancy,100000,5187.741
nancy,100000,5187.755
nancy,100000,5187.765
nancy,100000,5187.775
nancy,100000,5210.527
nancy,100000,5210.549
nancy,100000,5210.554
nancy,100000,5210.5576
nancy,100000,5210.5605
nancy,100000,5210.5635
nancy,100000,5210.567
nancy,100000,5210.57
nancy,100000,5210.5737
nancy,100000,5233.623
nancy,100000,5233.6934
nancy,100000,5233.708
nancy,100000,5233.718
nancy,100000,5233.7334
nancy,100000,5233.743
nancy,100000,5233.801
nancy,100000,5233.8125
nancy,100000,5233.8276
nancy,100000,5256.6753
nancy,100000,5256.717
nancy,100000,5256.741
nancy,100000,5256.7515
nancy,100000,5256.762
nancy,100000,5256.7764
nancy,100000,5256.786
nancy,100000,5256.7954
nancy,100000,5256.8203
nancy,100000,5279.6475
nancy,100000,5279.69
nancy,100000,5279.704
nancy,100000,5279.725
nancy,100000,5279.7354
nancy,100000,5279.745
nancy,100000,5279.7593
nancy,100000,5279.7695
nancy,100000,5279.78
nancy,100000,5302.6963
nancy,100000,5302.7373
nancy,100000,5302.7505
nancy,100000,5302.761
nancy,100000,5302.8125
nancy,100000,5302.824
nancy,100000,5302.8335
nancy,100000,5302.8438
nancy,100000,5302.854
nancy,100000,5325.6797
nancy,100000,5325.7227
nancy,100000,5325.736
nancy,100000,5325.747
nancy,100000,5325.7563
nancy,100000,5325.7666
nancy,100000,5325.7764
nancy,100000,5325.7866
nancy,100000,5325.7974
nancy,100000,5348.403
nancy,100000,5348.4453
nancy,100000,5348.4595
nancy,100000,5348.469
nancy,100000,5348.4795
nancy,100000,5348.4893
nancy,100000,5348.4995
nancy,100000,5348.509
nancy,100000,5348.52
nancy,100000,5371.3687
nancy,100000,5371.41
nancy,100000,5371.468
nancy,100000,5371.479
nancy,100000,5371.4893
nancy,100000,5371.499
lyon,100000,5018.1323
lyon,100000,5018.166
lyon,100000,5018.178
lyon,100000,5018.21
lyon,100000,5018.217
lyon,100000,5018.222
lyon,100000,5018.231
lyon,100000,5018.253
lyon,100000,5018.2593
lyon,100000,5041.084
lyon,100000,5041.1113
lyon,100000,5041.119
lyon,100000,5041.1245
lyon,100000,5041.129
lyon,100000,5041.134
lyon,100000,5041.1396
lyon,100000,5041.1445
lyon,100000,5041.149
lyon,100000,5064.202
lyon,100000,5064.2676
lyon,100000,5064.2812
lyon,100000,5064.291
lyon,100000,5064.3057
lyon,100000,5064.3154
lyon,100000,5064.3906
lyon,100000,5064.399
lyon,100000,5064.407
lyon,100000,5087.232
lyon,100000,5087.2534
lyon,100000,5087.2666
lyon,100000,5087.272
lyon,100000,5087.277
lyon,100000,5087.2856
lyon,100000,5087.2905
lyon,100000,5087.295
lyon,100000,5087.311
lyon,100000,5110.197
lyon,100000,5110.2188
lyon,100000,5110.2246
lyon,100000,5110.2373
lyon,100000,5110.242
lyon,100000,5110.247
lyon,100000,5110.256
lyon,100000,5110.2607
lyon,100000,5110.266
lyon,100000,5133.25
lyon,100000,5133.272
lyon,100000,5133.2783
lyon,100000,5133.2837
lyon,100000,5133.3145
lyon,100000,5133.322
lyon,100000,5133.3276
lyon,100000,5133.332
lyon,100000,5133.3535
lyon,100000,5156.2373
lyon,100000,5156.266
lyon,100000,5156.273
lyon,100000,5156.278
lyon,100000,5156.282
lyon,100000,5156.287
lyon,100000,5156.293
lyon,100000,5156.298
lyon,100000,5156.3027
lyon,100000,5178.9937
lyon,100000,5179.0303
lyon,100000,5179.0425
lyon,100000,5179.0522
lyon,100000,5179.062
lyon,100000,5179.072
lyon,100000,5179.0825
lyon,100000,5179.092
lyon,100000,5179.1016
lyon,100000,5201.9463
lyon,100000,5201.983
lyon,100000,5202.035
lyon,100000,5202.0474
lyon,100000,5202.057
lyon,100000,5202.0674
nancy,100000,5083.3555
nancy,100000,5083.373
nancy,100000,5083.3784
nancy,100000,5083.3867
nancy,100000,5083.3906
nancy,100000,5083.3936
nancy,100000,5083.399
nancy,100000,5083.4023
nancy,100000,5083.406
nancy,100000,5106.191
nancy,100000,5106.2427
nancy,100000,5106.256
nancy,100000,5106.266
nancy,100000,5106.2754
nancy,100000,5106.2856
nancy,100000,5106.295
nancy,100000,5106.3066
nancy,100000,5106.316
nancy,100000,5129.299
nancy,100000,5129.362
nancy,100000,5129.3667
nancy,100000,5129.37
nancy,100000,5129.3755
nancy,100000,5129.3784
nancy,100000,5129.399
nancy,100000,5129.403
nancy,100000,5129.4067
nancy,100000,5152.354
nancy,100000,5152.396
nancy,100000,5152.4204
nancy,100000,5152.4307
nancy,100000,5152.44
nancy,100000,5152.4546
nancy,100000,5152.4644
nancy,100000,5152.4746
nancy,100000,5152.4976
nancy,100000,5175.3228
nancy,100000,5175.365
nancy,100000,5175.379
nancy,100000,5175.399
nancy,100000,5175.4087
nancy,100000,5175.4185
nancy,100000,5175.4316
nancy,100000,5175.442
nancy,100000,5175.4517
nancy,100000,5198.3706
nancy,100000,5198.4287
nancy,100000,5198.443
nancy,100000,5198.453
nancy,100000,5198.5034
nancy,100000,5198.5146
nancy,100000,5198.524
nancy,100000,5198.5347
nancy,100000,5198.544
nancy,100000,5221.3447
nancy,100000,5221.387
nancy,100000,5221.401
nancy,100000,5221.4106
nancy,100000,5221.4214
nancy,100000,5221.431
nancy,100000,5221.4424
nancy,100000,5221.453
nancy,100000,5221.463
nancy,100000,5244.0815
nancy,100000,5244.124
nancy,100000,5244.137
nancy,100000,5244.148
nancy,100000,5244.1577
nancy,100000,5244.168
nancy,100000,5244.1772
nancy,100000,5244.1885
nancy,100000,5244.1978
nancy,100000,5267.046
nancy,100000,5267.089
nancy,100000,5267.145
nancy,100000,5267.1567
nancy,100000,5267.167
nancy,100000,5267.1772
nancy,100000,5087.2295
nancy,100000,5087.25
nancy,100000,5087.256
nancy,100000,5087.266
nancy,100000,5087.27
nancy,100000,5087.2725
nancy,100000,5087.2773
nancy,100000,5087.281
nancy,100000,5087.284
nancy,100000,5110.0864
nancy,100000,5110.1387
nancy,100000,5110.1533
nancy,100000,5110.1636
nancy,100000,5110.174
nancy,100000,5110.1836
nancy,100000,5110.194
nancy,100000,5110.2036
nancy,100000,5110.2144
nancy,100000,5133.1943
nancy,100000,5133.2456
nancy,100000,5133.2505
nancy,100000,5133.254
nancy,100000,5133.2593
nancy,100000,5133.262
nancy,100000,5133.2656
nancy,100000,5133.2866
nancy,100000,5133.2915
nancy,100000,5156.247
nancy,100000,5156.2896
nancy,100000,5156.315
nancy,100000,5156.325
nancy,100000,5156.335
nancy,100000,5156.349
nancy,100000,5156.359
nancy,100000,5156.3687
nancy,100000,5156.393
nancy,100000,5179.2173
nancy,100000,5179.26
nancy,100000,5179.274
nancy,100000,5179.2954
nancy,100000,5179.3057
nancy,100000,5179.315
nancy,100000,5179.3403
nancy,100000,5179.3506
nancy,100000,5179.3613
nancy,100000,5202.266
nancy,100000,5202.3276
nancy,100000,5202.342
nancy,100000,5202.3516
nancy,100000,5202.4014
nancy,100000,5202.412
nancy,100000,5202.4224
nancy,100000,5202.431
nancy,100000,5202.442
nancy,100000,5225.241
nancy,100000,5225.2837
nancy,100000,5225.2983
nancy,100000,5225.309
nancy,100000,5225.319
nancy,100000,5225.329
nancy,100000,5225.339
nancy,100000,5225.349
nancy,100000,5225.36
nancy,100000,5247.9746
nancy,100000,5248.0176
nancy,100000,5248.032
nancy,100000,5248.0425
nancy,100000,5248.053
nancy,100000,5248.0625
nancy,100000,5248.073
nancy,100000,5248.083
nancy,100000,5248.0938
nancy,100000,5270.942
nancy,100000,5270.9854
nancy,100000,5271.0415
nancy,100000,5271.0537
nancy,100000,5271.064
nancy,100000,5271.074
nancy,100000,5091.139
nancy,100000,5091.1562
nancy,100000,5091.1616
nancy,100000,5091.1714
nancy,100000,5091.175
nancy,100000,5091.1772
nancy,100000,5091.182
nancy,100000,5091.185
nancy,100000,5091.1885
nancy,100000,5113.997
nancy,100000,5114.0483
nancy,100000,5114.0615
nancy,100000,5114.0713
nancy,100000,5114.082
nancy,100000,5114.0913
nancy,100000,5114.102
nancy,100000,5114.112
nancy,100000,5114.1226
nancy,100000,5137.107
nancy,100000,5137.1553
nancy,100000,5137.1597
nancy,100000,5137.163
nancy,100000,5137.1685
nancy,100000,5137.1714
nancy,100000,5137.194
nancy,100000,5137.197
nancy,100000,5137.2017
nancy,100000,5160.158
nancy,100000,5160.2007
nancy,100000,5160.225
nancy,100000,5160.235
nancy,100000,5160.245
nancy,100000,5160.259
nancy,100000,5160.269
nancy,100000,5160.279
nancy,100000,5160.3037
nancy,100000,5183.128
nancy,100000,5183.171
nancy,100000,5183.185
nancy,100000,5183.2056
nancy,100000,5183.2163
nancy,100000,5183.226
nancy,100000,5183.2393
nancy,100000,5183.2495
nancy,100000,5183.2593
nancy,100000,5206.1772
nancy,100000,5206.2363
nancy,100000,5206.2495
nancy,100000,5206.26
nancy,100000,5206.3105
nancy,100000,5206.322
nancy,100000,5206.3315
nancy,100000,5206.342
nancy,100000,5206.352
nancy,100000,5229.152
nancy,100000,5229.1934
nancy,100000,5229.2075
nancy,100000,5229.218
nancy,100000,5229.2285
nancy,100000,5229.2383
nancy,100000,5229.249
nancy,100000,5229.2593
nancy,100000,5229.2705
nancy,100000,5251.8853
nancy,100000,5251.929
nancy,100000,5251.943
nancy,100000,5251.954
nancy,100000,5251.964
nancy,100000,5251.974
nancy,100000,5251.984
nancy,100000,5251.994
nancy,100000,5252.005
nancy,100000,5274.8506
nancy,100000,5274.893
nancy,100000,5274.949
nancy,100000,5274.9604
nancy,100000,5274.9707
nancy,100000,5274.981
nancy,100000,5095.025
nancy,100000,5095.0444
nancy,100000,5095.05
nancy,100000,5095.0605
nancy,100000,5095.0635
nancy,100000,5095.0664
nancy,100000,5095.0713
nancy,100000,5095.074
nancy,100000,5095.078
nancy,100000,5117.8804
nancy,100000,5117.933
nancy,100000,5117.947
nancy,100000,5117.957
nancy,100000,5117.9673
nancy,100000,5117.9766
nancy,100000,5117.9863
nancy,100000,5117.996
nancy,100000,5118.007
nancy,100000,5140.989
nancy,100000,5141.0396
nancy,100000,5141.0444
nancy,100000,5141.048
nancy,100000,5141.0527
nancy,100000,5141.056
nancy,100000,5141.078
nancy,100000,5141.0815
nancy,100000,5141.0864
nancy,100000,5164.042
nancy,100000,5164.0845
nancy,100000,5164.1094
nancy,100000,5164.1187
nancy,100000,5164.129
nancy,100000,5164.142
nancy,100000,5164.1523
nancy,100000,5164.162
nancy,100000,5164.1895
nancy,100000,5187.011
nancy,100000,5187.0547
nancy,100000,5187.0684
nancy,100000,5187.0894
nancy,100000,5187.0996
nancy,100000,5187.1094
nancy,100000,5187.129
nancy,100000,5187.139
nancy,100000,5187.1494
nancy,100000,5210.059
nancy,100000,5210.117
nancy,100000,5210.1313
nancy,100000,5210.1416
nancy,100000,5210.193
nancy,100000,5210.204
nancy,100000,5210.2144
nancy,100000,5210.223
nancy,100000,5210.2344
nancy,100000,5233.0356
nancy,100000,5233.0786
nancy,100000,5233.092
nancy,100000,5233.1035
nancy,100000,5233.113
nancy,100000,5233.1235
nancy,100000,5233.134
nancy,100000,5233.1436
nancy,100000,5233.1543
nancy,100000,5255.7686
nancy,100000,5255.812
nancy,100000,5255.8267
nancy,100000,5255.837
nancy,100000,5255.8477
nancy,100000,5255.8574
nancy,100000,5255.8677
nancy,100000,5255.8774
nancy,100000,5255.889
nancy,100000,5278.735
nancy,100000,5278.7783
nancy,100000,5278.8345
nancy,100000,5278.8467
nancy,100000,5278.857
nancy,100000,5278.8677
nancy,100000,5098.9844
nancy,100000,5099.0005
nancy,100000,5099.0054
nancy,100000,5099.0137
nancy,100000,5099.017
nancy,100000,5099.0205
nancy,100000,5099.0254
nancy,100000,5099.0283
nancy,100000,5099.0317
nancy,100000,5121.819
nancy,100000,5121.8726
nancy,100000,5121.886
nancy,100000,5121.8965
nancy,100000,5121.906
nancy,100000,5121.9155
nancy,100000,5121.9253
nancy,100000,5121.935
nancy,100000,5121.9453
nancy,100000,5144.9277
nancy,100000,5144.9756
nancy,100000,5144.981
nancy,100000,5144.9844
nancy,100000,5144.9893
nancy,100000,5144.992
nancy,100000,5144.9956
nancy,100000,5145.014
nancy,100000,5145.0195
nancy,100000,5167.981
nancy,100000,5168.0234
nancy,100000,5168.048
nancy,100000,5168.058
nancy,100000,5168.068
nancy,100000,5168.0815
nancy,100000,5168.092
nancy,100000,5168.1006
nancy,100000,5168.1255
nancy,100000,5190.95
nancy,100000,5190.994
nancy,100000,5191.0083
nancy,100000,5191.0293
nancy,100000,5191.039
nancy,100000,5191.0493
nancy,100000,5191.0796
nancy,100000,5191.09
nancy,100000,5191.1006
nancy,100000,5213.998
nancy,100000,5214.057
nancy,100000,5214.0703
nancy,100000,5214.081
nancy,100000,5214.134
nancy,100000,5214.1445
nancy,100000,5214.1543
nancy,100000,5214.1636
nancy,100000,5214.1743
nancy,100000,5236.973
nancy,100000,5237.016
nancy,100000,5237.0303
nancy,100000,5237.041
nancy,100000,5237.051
nancy,100000,5237.0615
nancy,100000,5237.0713
nancy,100000,5237.0815
nancy,100000,5237.0923
nancy,100000,5259.708
nancy,100000,5259.7515
nancy,100000,5259.7656
nancy,100000,5259.776
nancy,100000,5259.7866
nancy,100000,5259.7964
nancy,100000,5259.807
nancy,100000,5259.8164
nancy,100000,5259.8276
nancy,100000,5282.673
nancy,100000,5282.7163
nancy,100000,5282.7725
nancy,100000,5282.784
nancy,100000,5282.794
nancy,100000,5282.804
nancy,100000,5049.151
nancy,100000,5049.194
nancy,100000,5049.1997
nancy,100000,5049.209
nancy,100000,5049.213
nancy,100000,5049.216
nancy,100000,5049.221
nancy,100000,5049.2246
nancy,100000,5049.2275
nancy,100000,5071.9746
nancy,100000,5072.0264
nancy,100000,5072.04
nancy,100000,5072.0503
nancy,100000,5072.06
nancy,100000,5072.071
nancy,100000,5072.0806
nancy,100000,5072.091
nancy,100000,5072.1016
nancy,100000,5095.0825
nancy,100000,5095.154
nancy,100000,5095.168
nancy,100000,5095.178
nancy,100000,5095.1924
nancy,100000,5095.203
nancy,100000,5095.2715
nancy,100000,5095.2754
nancy,100000,5095.281
nancy,100000,5118.153
nancy,100000,5118.1943
nancy,100000,5118.219
nancy,100000,5118.231
nancy,100000,5118.2407
nancy,100000,5118.255
nancy,100000,5118.264
nancy,100000,5118.274
nancy,100000,5118.299
nancy,100000,5141.128
nancy,100000,5141.17
nancy,100000,5141.1846
nancy,100000,5141.205
nancy,100000,5141.216
nancy,100000,5141.2256
nancy,100000,5141.239
nancy,100000,5141.249
nancy,100000,5141.26
nancy,100000,5164.171
nancy,100000,5164.2114
nancy,100000,5164.226
nancy,100000,5164.246
nancy,100000,5164.2695
nancy,100000,5164.2734
nancy,100000,5164.2764
nancy,100000,5164.2793
nancy,100000,5164.283
nancy,100000,5187.1353
nancy,100000,5187.178
nancy,100000,5187.193
nancy,100000,5187.203
nancy,100000,5187.213
nancy,100000,5187.2227
nancy,100000,5187.2334
nancy,100000,5187.2437
nancy,100000,5187.2544
nancy,100000,5209.869
nancy,100000,5209.9116
nancy,100000,5209.927
nancy,100000,5209.937
nancy,100000,5209.9478
nancy,100000,5209.9575
nancy,100000,5209.968
nancy,100000,5209.977
nancy,100000,5209.989
nancy,100000,5232.8555
nancy,100000,5232.898
nancy,100000,5232.9536
nancy,100000,5232.966
nancy,100000,5232.9766
nancy,100000,5232.987
nancy,100000,5052.998
nancy,100000,5053.041
nancy,100000,5053.047
nancy,100000,5053.0566
nancy,100000,5053.06
nancy,100000,5053.0635
nancy,100000,5053.0684
nancy,100000,5053.071
nancy,100000,5053.0747
nancy,100000,5075.8213
nancy,100000,5075.874
nancy,100000,5075.888
nancy,100000,5075.8984
nancy,100000,5075.9087
nancy,100000,5075.9185
nancy,100000,5075.9287
nancy,100000,5075.939
