time,run_index,msg_size,cwnd
3657.7673,0,10000000,10395
3756.7078,0,10000000,11745
3844.8992,0,10000000,13095
3942.0916,0,10000000,14445
4034.6365,0,10000000,15795
4095.9001,0,10000000,17145
4128.0757,0,10000000,18495
4163.447,0,10000000,19845
4200.707,0,10000000,21195
4239.3555,0,10000000,22545
4279.849,0,10000000,23895
4322.081,0,10000000,25245
4365.845,0,10000000,26595
4411.599,0,10000000,27945
4458.1914,0,10000000,29295
4505.6104,0,10000000,30645
4554.8237,0,10000000,31995
4606.417,0,10000000,33345
4710.648,0,10000000,34695
4761.1606,0,10000000,36045
4816.833,0,10000000,37395
4872.8276,0,10000000,38745
4930.231,0,10000000,40095
4988.967,0,10000000,41445
5048.5547,0,10000000,42795
5110.6587,0,10000000,44145
5172.995,0,10000000,45495
5237.0005,0,10000000,46845
5302.785,0,10000000,48195
5369.5635,0,10000000,49545
5437.782,0,10000000,50895
5507.413,0,10000000,52245
5578.051,0,10000000,53595
5649.936,0,10000000,54945
5724.3955,0,10000000,56295
5799.6143,0,10000000,57645
5875.5063,0,10000000,58995
5953.0996,0,10000000,60345
6031.9556,0,10000000,61695
6112.4116,0,10000000,63045
6193.216,0,10000000,64395
6275.809,0,10000000,65745
6358.7144,0,10000000,67095
6443.546,0,10000000,68445
6539.0625,0,10000000,69795
6667.8403,0,10000000,71145
6764.3203,0,10000000,72495
6862.428,0,10000000,73845
6961.931,0,10000000,75195
7062.129,0,10000000,76545
7163.197,0,10000000,77895
7266.1333,0,10000000,79245
7369.8887,0,10000000,80595
7475.0835,0,10000000,81945
7581.062,0,10000000,83295
7688.415,0,10000000,84645
7796.477,0,10000000,85995
7906.1167,0,10000000,87345
8016.755,0,10000000,88695
8128.452,0,10000000,90045
8241.517,0,10000000,91395
8357.501,0,10000000,92745
8573.4,0,10000000,94095
8685.143,0,10000000,95445
8806.159,0,10000000,96795
8929.787,0,10000000,98145
9154.652,0,10000000,99495
9269.82,0,10000000,100845
9391.165,0,10000000,102195
9513.776,0,10000000,103545
9637.28,0,10000000,104895
9872.135,0,10000000,106245
9991.447,0,10000000,107595
10118.341,0,10000000,108945
10358.13,0,10000000,110295
10477.167,0,10000000,111645
10606.639,0,10000000,112995
10850.616,0,10000000,114345
10971.701,0,10000000,115695
11101.414,0,10000000,117045
11232.401,0,10000000,118395
11479.4,0,10000000,119745
11602.672,0,10000000,121095
11734.043,0,10000000,122445
11983.851,0,10000000,123795
12108.623,0,10000000,125145
12242.278,0,10000000,126495
12496.241,0,10000000,127845
12621.326,0,10000000,129195
12756.007,0,10000000,130545
13010.427,0,10000000,131895
13136.38,0,10000000,133245
13276.347,0,10000000,134595
13538.892,0,10000000,135945
13665.218,0,10000000,137295
13804.562,0,10000000,138645
14059.187,0,10000000,139995
14179.777,0,10000000,141345
14313.358,0,10000000,142695
14563.8955,0,10000000,144045
14684.755,0,10000000,145395
14954.264,0,10000000,101776
15430.744,0,10000000,104476
15567.537,0,10000000,105826
15742.817,0,10000000,107176
15872.629,0,10000000,108526
15998.778,0,10000000,109876
16087.65,0,10000000,76913
16140.809,0,10000000,109876
16184.102,0,10000000,111226
16403.291,0,10000000,112576
16447.0,0,10000000,113926
3613.141,1,10000000,14850
3647.4048,1,10000000,10395
3742.4617,1,10000000,11745
3865.875,1,10000000,13095
3964.0222,1,10000000,14445
4032.972,1,10000000,15795
4069.5225,1,10000000,17145
4107.965,1,10000000,18495
4147.7886,1,10000000,19845
4189.451,1,10000000,21195
4232.8057,1,10000000,22545
4279.7866,1,10000000,23895
4368.71,1,10000000,25245
4418.4,1,10000000,26595
4484.8467,1,10000000,27945
4604.892,1,10000000,29295
4660.6943,1,10000000,30645
4722.0522,1,10000000,31995
4834.089,1,10000000,33345
4888.667,1,10000000,34695
4948.257,1,10000000,36045
5066.816,1,10000000,37395
5124.959,1,10000000,38745
5188.702,1,10000000,40095
5313.485,1,10000000,41445
5375.3364,1,10000000,42795
5443.063,1,10000000,44145
5511.5366,1,10000000,45495
5581.772,1,10000000,46845
5653.428,1,10000000,48195
5727.027,1,10000000,49545
