time,cluster,msg_size,smoothed_rtt
14510.307,nancy,10000000,24.579643
14510.669,nancy,10000000,24.040268
14643.38,nancy,10000000,16.393595
14644.219,nancy,10000000,16.572527
14787.754,nancy,10000000,17.55503
14788.146,nancy,10000000,17.287424
14788.456,nancy,10000000,17.134436
14911.946,nancy,10000000,8.815691
14912.082,nancy,10000000,8.374035
14922.543,nancy,10000000,18.32584
14959.557,nancy,10000000,14.755166
14960.038,nancy,10000000,14.618397
14960.691,nancy,10000000,14.8156805
15004.391,nancy,10000000,14.13872
15045.033,nancy,10000000,10.142494
15045.426,nancy,10000000,10.169658
15045.851,nancy,10000000,10.047952
15098.923,nancy,10000000,19.03545
15099.208,nancy,10000000,18.952835
15099.813,nancy,10000000,19.039885
15131.817,nancy,10000000,8.221722
15133.302,nancy,10000000,8.953493
15133.61,nancy,10000000,8.758768
15134.457,nancy,10000000,8.872927
15186.413,nancy,10000000,16.072975
15186.863,nancy,10000000,15.725313
15187.358,nancy,10000000,15.7127495
15233.3,nancy,10000000,17.889252
15233.507,nancy,10000000,17.632484
15233.9375,nancy,10000000,17.2751
15234.567,nancy,10000000,17.39943
15270.105,nancy,10000000,8.677197
15271.132,nancy,10000000,9.185511
15271.423,nancy,10000000,9.142844
15330.737,nancy,10000000,22.120901
15331.164,nancy,10000000,22.194933
15331.709,nancy,10000000,22.242943
15366.18,nancy,10000000,8.816917
15366.33,nancy,10000000,8.586048
15375.361,nancy,10000000,17.141191
15420.863,nancy,10000000,11.205585
15421.143,nancy,10000000,11.174251
15421.629,nancy,10000000,11.163208
15483.151,nancy,10000000,24.420635
15483.613,nancy,10000000,24.404242
15483.976,nancy,10000000,24.417513
15532.839,nancy,10000000,18.683313
15533.275,nancy,10000000,18.610706
15533.676,nancy,10000000,18.661432
15592.456,nancy,10000000,27.096788
15592.633,nancy,10000000,26.903172
15593.436,nancy,10000000,27.25303
15634.6455,nancy,10000000,19.89174
15635.223,nancy,10000000,19.94925
15635.587,nancy,10000000,19.945316
15681.176,nancy,10000000,16.533916
15681.464,nancy,10000000,16.270367
15681.934,nancy,10000000,16.383049
30.180412,nancy,10000000,15.199494
39.02316,nancy,10000000,8.484899
47.68627,nancy,10000000,8.544741
56.211002,nancy,10000000,8.4633465
2541.5315,nancy,10000000,8.551129
2770.747,nancy,10000000,10.198625
2910.2524,nancy,10000000,14.261658
3005.5757,nancy,10000000,9.929429
3131.4631,nancy,10000000,11.925318
3184.0264,nancy,10000000,10.887306
3237.4004,nancy,10000000,8.579932
3294.2485,nancy,10000000,8.823455
3416.7026,nancy,10000000,14.82554
3470.2153,nancy,10000000,8.562533
3539.594,nancy,10000000,15.28015
3595.7507,nancy,10000000,8.966359
3663.448,nancy,10000000,12.2574
3797.7505,nancy,10000000,14.32042
3859.6917,nancy,10000000,8.704108
3865.4314,nancy,10000000,13.621509
3937.504,nancy,10000000,15.6398115
4004.9233,nancy,10000000,12.474208
4072.2927,nancy,10000000,8.486705
4081.0867,nancy,10000000,16.654177
4150.386,nancy,10000000,12.326316
4230.5586,nancy,10000000,17.319763
4230.9614,nancy,10000000,17.174341
4301.396,nancy,10000000,12.518564
4301.536,nancy,10000000,11.949645
4380.5645,nancy,10000000,14.064486
4453.659,nancy,10000000,8.971675
4454.2344,nancy,10000000,8.74983
4544.358,nancy,10000000,19.647953
4544.639,nancy,10000000,19.170244
4625.0337,nancy,10000000,19.042023
4625.1914,nancy,10000000,18.56294
4711.3403,nancy,10000000,22.65275
